 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:00 - 09:00,0.0,0.78,0.0,0.39,1.95,0.0,0.0
09:00 - 10:00,0.39,3.11,0.0,1.95,1.95,0.0,0.0
10:00 - 11:00,2.72,5.06,1.56,1.17,1.95,0.0,0.0
11:00 - 12:00,9.73,3.11,1.56,2.33,0.39,0.0,0.0
12:00 - 13:00,3.11,3.11,1.95,4.67,1.17,0.0,0.0
13:00 - 14:00,0.78,1.17,0.78,1.17,4.67,0.0,0.0
14:00 - 15:00,0.39,0.0,1.17,14.79,0.78,0.0,0.0
15:00 - 16:00,0.39,1.95,1.56,11.28,1.17,0.0,0.0
16:00 - 17:00,0.39,0.0,0.78,1.56,0.78,0.0,0.0
17:00 - 18:00,0.0,0.0,0.39,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
