 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.32,0.0,0.32,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.63,0.32,0.63,0.0,0.0,0.0
02:00 - 03:00,0.32,0.63,0.63,0.32,0.0,0.0,0.0
03:00 - 04:00,0.32,0.63,1.27,1.58,0.0,0.63,0.32
04:00 - 05:00,0.95,0.95,0.0,0.32,0.63,0.0,0.0
05:00 - 06:00,2.22,1.27,1.9,0.32,0.63,0.0,0.0
06:00 - 07:00,0.32,1.58,0.32,2.53,1.58,0.63,0.0
07:00 - 08:00,1.27,0.95,0.63,0.63,1.27,0.32,0.0
08:00 - 09:00,0.95,0.95,0.95,1.27,1.9,0.0,0.0
09:00 - 10:00,0.32,0.63,0.0,0.95,0.63,0.0,0.0
10:00 - 11:00,1.58,0.32,2.85,1.9,0.95,0.32,0.0
11:00 - 12:00,0.0,0.95,0.63,0.95,0.95,0.32,0.0
12:00 - 13:00,2.22,0.63,2.53,0.32,0.95,0.0,0.0
13:00 - 14:00,1.27,0.63,0.95,1.9,0.95,0.0,0.32
14:00 - 15:00,0.32,1.27,1.58,0.63,1.9,0.63,0.0
15:00 - 16:00,0.63,1.58,0.63,0.63,0.95,0.32,0.0
16:00 - 17:00,1.9,0.32,2.22,0.32,1.27,0.0,0.0
17:00 - 18:00,1.27,0.32,0.32,0.63,0.0,0.0,0.0
18:00 - 19:00,0.63,0.32,0.95,1.27,0.63,0.32,0.0
19:00 - 20:00,1.58,0.32,0.32,0.32,0.32,0.32,0.0
20:00 - 21:00,0.0,0.32,0.0,0.95,0.95,0.0,0.63
21:00 - 22:00,0.95,0.63,0.32,0.32,0.32,0.63,0.32
22:00 - 23:00,0.63,0.63,0.0,0.63,0.32,0.32,0.0
23:00 - 00:00,0.0,0.0,0.32,0.32,0.0,0.63,0.0
