 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,56,61,75,97,71,74,66
01:00 - 02:00,62,63,87,71,66,63,56
02:00 - 03:00,52,61,77,63,61,56,35
03:00 - 04:00,65,71,73,62,67,52,62
04:00 - 05:00,65,56,61,73,61,44,49
05:00 - 06:00,60,69,60,64,49,37,61
06:00 - 07:00,55,36,62,53,44,43,43
07:00 - 08:00,33,44,62,39,34,43,47
08:00 - 09:00,29,33,24,41,32,40,34
09:00 - 10:00,28,30,44,31,37,39,26
10:00 - 11:00,27,30,30,29,29,26,34
11:00 - 12:00,28,35,36,29,28,19,36
12:00 - 13:00,22,29,28,39,37,37,34
13:00 - 14:00,44,38,33,40,28,49,26
14:00 - 15:00,28,34,24,31,33,33,39
15:00 - 16:00,38,36,38,48,39,49,46
16:00 - 17:00,47,52,49,65,55,58,43
17:00 - 18:00,56,62,66,59,80,62,57
18:00 - 19:00,65,85,70,91,67,63,73
19:00 - 20:00,72,79,90,77,63,76,87
20:00 - 21:00,81,65,71,88,64,80,75
21:00 - 22:00,77,99,75,86,72,75,66
22:00 - 23:00,73,78,77,67,76,75,85
23:00 - 00:00,66,72,69,79,69,65,55
