 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.5,0.99,1.12,1.37,0.99,0.62,0.75
01:00 - 02:00,0.87,0.62,1.49,0.75,0.87,0.5,0.37
02:00 - 03:00,0.75,1.24,1.12,0.62,0.62,0.75,0.12
03:00 - 04:00,0.5,0.75,1.12,0.75,0.62,0.75,0.62
04:00 - 05:00,1.12,0.75,1.37,0.87,0.99,0.5,0.75
05:00 - 06:00,0.5,0.75,0.62,0.37,0.25,0.25,0.62
06:00 - 07:00,0.37,0.37,0.37,0.5,0.75,0.62,0.37
07:00 - 08:00,0.25,0.37,0.62,0.37,0.12,0.37,0.62
08:00 - 09:00,0.62,0.25,0.12,0.12,0.5,0.37,0.5
09:00 - 10:00,0.37,0.37,0.99,0.0,0.5,0.87,0.62
10:00 - 11:00,0.75,0.25,0.25,0.5,0.0,0.25,0.25
11:00 - 12:00,0.37,0.37,0.25,0.25,0.37,0.37,0.12
12:00 - 13:00,0.5,0.25,0.0,0.37,0.12,0.62,0.62
13:00 - 14:00,0.5,0.5,0.0,0.25,0.5,0.5,0.62
14:00 - 15:00,0.37,0.37,0.25,0.62,0.12,0.5,0.37
15:00 - 16:00,0.62,0.37,0.37,0.75,0.37,0.5,0.5
16:00 - 17:00,0.25,0.12,0.37,0.75,0.75,0.5,0.62
17:00 - 18:00,0.37,0.87,0.75,0.25,0.37,0.25,0.37
18:00 - 19:00,0.37,0.62,1.24,0.75,0.75,0.75,0.37
19:00 - 20:00,0.37,0.99,0.87,0.87,0.99,0.62,0.75
20:00 - 21:00,1.24,0.25,0.99,0.87,0.25,1.12,1.49
21:00 - 22:00,1.49,1.24,0.87,0.5,0.37,0.62,0.37
22:00 - 23:00,0.5,0.5,0.5,1.24,0.37,0.87,1.74
23:00 - 00:00,1.24,1.49,0.99,0.87,0.37,0.62,0.25
