 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.31,0.62,0.39,0.86,0.47,0.0,0.0
01:00 - 02:00,0.47,0.31,0.62,0.47,0.39,0.0,0.0
02:00 - 03:00,0.55,0.86,0.55,0.23,0.31,0.0,0.08
03:00 - 04:00,0.86,0.62,1.87,0.31,0.47,0.0,0.0
04:00 - 05:00,0.62,0.55,0.78,0.78,0.55,0.0,0.08
05:00 - 06:00,0.7,0.62,1.09,0.78,0.23,0.0,0.31
06:00 - 07:00,0.86,27.38,1.01,0.47,0.47,0.0,0.0
07:00 - 08:00,1.4,0.47,0.94,0.55,0.23,0.0,0.0
08:00 - 09:00,0.86,0.31,0.86,0.31,1.25,0.23,0.0
09:00 - 10:00,1.01,0.7,1.09,0.62,0.86,0.39,0.08
10:00 - 11:00,1.33,0.47,1.64,0.86,1.01,0.08,0.0
11:00 - 12:00,0.62,0.7,3.12,0.47,0.86,0.08,0.0
12:00 - 13:00,0.31,1.25,2.57,0.55,0.78,0.0,0.0
13:00 - 14:00,0.62,1.09,1.87,0.39,0.78,0.0,0.0
14:00 - 15:00,0.31,0.62,1.48,0.7,0.39,0.16,0.0
15:00 - 16:00,0.39,1.33,0.62,0.23,0.23,0.16,0.0
16:00 - 17:00,0.23,0.16,0.23,0.23,0.08,0.0,0.0
17:00 - 18:00,0.7,0.23,0.23,0.08,0.0,0.16,0.0
18:00 - 19:00,0.0,0.23,0.0,0.08,0.0,0.0,0.0
19:00 - 20:00,0.47,0.16,0.08,0.23,0.0,0.0,0.0
20:00 - 21:00,0.47,0.08,0.39,0.0,0.16,0.0,0.0
21:00 - 22:00,0.23,0.23,0.23,0.47,0.0,0.47,0.0
22:00 - 23:00,0.31,0.16,0.78,0.31,0.0,0.08,0.39
23:00 - 00:00,0.08,1.01,0.39,0.47,0.16,0.0,0.39
