 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,11,6,20,16,11,1,0
01:00 - 02:00,13,5,10,8,9,3,1
02:00 - 03:00,8,12,2,11,6,1,0
03:00 - 04:00,8,12,14,11,2,0,0
04:00 - 05:00,3,11,12,12,8,0,0
05:00 - 06:00,16,7,10,10,12,0,0
06:00 - 07:00,19,17,12,12,17,1,0
07:00 - 08:00,8,15,37,11,10,0,0
08:00 - 09:00,20,7,15,12,9,0,1
09:00 - 10:00,17,11,11,15,6,0,0
10:00 - 11:00,23,15,17,19,14,1,2
11:00 - 12:00,36,7,9,17,16,2,1
12:00 - 13:00,11,10,12,17,14,2,1
13:00 - 14:00,12,8,15,12,8,2,0
14:00 - 15:00,12,17,9,9,8,1,0
15:00 - 16:00,7,11,12,9,7,4,0
16:00 - 17:00,5,10,8,1,4,0,0
17:00 - 18:00,5,5,2,3,2,4,1
18:00 - 19:00,2,5,3,4,5,3,2
19:00 - 20:00,6,4,5,3,4,3,1
20:00 - 21:00,3,10,7,7,4,1,1
21:00 - 22:00,9,13,14,9,6,3,2
22:00 - 23:00,10,6,7,9,2,2,2
23:00 - 00:00,13,12,11,9,3,0,13
