 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.1,1.26,1.47,1.15,0.94,1.26,0.1
01:00 - 02:00,0.1,0.63,0.84,0.94,1.78,0.73,0.0
02:00 - 03:00,0.0,1.05,0.94,1.15,0.94,0.94,0.21
03:00 - 04:00,0.0,0.84,0.63,0.31,0.84,0.94,0.0
04:00 - 05:00,0.1,0.84,1.15,1.89,1.15,0.73,0.0
05:00 - 06:00,0.1,0.31,1.26,0.42,1.05,0.84,0.31
06:00 - 07:00,0.21,0.31,0.63,0.63,0.42,0.31,0.1
07:00 - 08:00,0.0,0.52,0.21,0.73,0.31,0.1,0.0
08:00 - 09:00,0.21,0.31,0.21,0.31,0.73,0.63,0.0
09:00 - 10:00,0.42,0.31,0.63,0.31,0.31,0.31,0.1
10:00 - 11:00,0.21,0.42,0.63,0.52,0.84,0.31,0.1
11:00 - 12:00,0.73,0.42,0.73,0.31,0.63,0.1,0.0
12:00 - 13:00,0.52,0.84,0.42,0.31,0.52,0.31,0.0
13:00 - 14:00,0.1,0.73,0.84,0.42,0.52,0.0,0.0
14:00 - 15:00,0.42,0.42,0.52,0.31,0.73,0.0,0.52
15:00 - 16:00,0.94,1.05,0.84,0.84,1.26,0.0,0.0
16:00 - 17:00,0.63,1.05,1.05,1.26,0.63,0.0,0.1
17:00 - 18:00,0.63,0.63,0.52,0.42,1.36,0.1,0.21
18:00 - 19:00,0.21,0.63,1.15,1.26,0.94,0.21,0.52
19:00 - 20:00,0.63,0.73,1.15,0.31,0.73,0.0,0.1
20:00 - 21:00,0.94,1.57,1.15,0.94,0.73,0.1,0.1
21:00 - 22:00,0.84,1.05,1.05,1.36,0.84,0.21,0.21
22:00 - 23:00,0.42,1.05,1.15,1.26,1.47,0.21,0.1
23:00 - 00:00,1.15,1.26,1.57,2.31,0.63,0.0,0.1
