 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.06,0.22,0.14,0.19,0.08,0.06,0.11
01:00 - 02:00,0.08,0.17,0.28,0.08,0.22,0.03,0.0
02:00 - 03:00,0.28,0.42,0.25,0.25,0.19,0.03,0.0
03:00 - 04:00,0.44,0.36,0.36,0.39,0.22,0.11,0.0
04:00 - 05:00,0.39,0.19,0.22,0.25,0.11,0.03,0.0
05:00 - 06:00,0.33,0.42,0.36,0.25,0.31,0.0,0.0
06:00 - 07:00,0.67,1.0,0.56,0.58,0.97,0.06,0.17
07:00 - 08:00,1.17,0.97,1.39,1.06,1.03,0.17,0.08
08:00 - 09:00,1.97,1.61,1.72,1.36,1.33,0.14,0.08
09:00 - 10:00,2.7,2.61,1.81,1.47,1.28,0.11,0.17
10:00 - 11:00,2.89,1.78,1.2,0.92,1.5,0.11,0.06
11:00 - 12:00,2.61,1.45,1.47,1.39,1.22,0.19,0.22
12:00 - 13:00,1.31,1.22,1.28,1.25,1.33,0.31,0.08
13:00 - 14:00,1.14,1.22,1.03,1.31,1.47,0.17,0.08
14:00 - 15:00,1.45,1.11,1.31,0.86,1.06,0.11,0.94
15:00 - 16:00,1.17,1.17,1.64,0.97,1.03,0.03,0.25
16:00 - 17:00,1.25,0.75,0.33,1.0,0.67,0.06,0.06
17:00 - 18:00,1.86,0.64,0.5,0.78,1.0,0.03,0.25
18:00 - 19:00,0.61,0.47,0.33,0.36,0.28,0.06,0.06
19:00 - 20:00,0.28,0.31,0.22,0.11,0.14,0.19,0.14
20:00 - 21:00,0.81,0.14,0.17,0.28,0.11,0.0,0.06
21:00 - 22:00,0.72,0.25,0.31,0.36,0.17,0.06,0.08
22:00 - 23:00,0.42,0.56,0.47,0.19,0.25,0.06,0.06
23:00 - 00:00,1.17,0.25,0.36,0.14,0.39,0.0,0.03
