 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,12,14,11,9,12,1
01:00 - 02:00,1,6,8,9,17,7,0
02:00 - 03:00,0,10,9,11,9,9,2
03:00 - 04:00,0,8,6,3,8,9,0
04:00 - 05:00,1,8,11,18,11,7,0
05:00 - 06:00,1,3,12,4,10,8,3
06:00 - 07:00,2,3,6,6,4,3,1
07:00 - 08:00,0,5,2,7,3,1,0
08:00 - 09:00,2,3,2,3,7,6,0
09:00 - 10:00,4,3,6,3,3,3,1
10:00 - 11:00,2,4,6,5,8,3,1
11:00 - 12:00,7,4,7,3,6,1,0
12:00 - 13:00,5,8,4,3,5,3,0
13:00 - 14:00,1,7,8,4,5,0,0
14:00 - 15:00,4,4,5,3,7,0,5
15:00 - 16:00,9,10,8,8,12,0,0
16:00 - 17:00,6,10,10,12,6,0,1
17:00 - 18:00,6,6,5,4,13,1,2
18:00 - 19:00,2,6,11,12,9,2,5
19:00 - 20:00,6,7,11,3,7,0,1
20:00 - 21:00,9,15,11,9,7,1,1
21:00 - 22:00,8,10,10,13,8,2,2
22:00 - 23:00,4,10,11,12,14,2,1
23:00 - 00:00,11,12,15,22,6,0,1
