 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.06,0.09,0.0,0.0,0.09,0.03,0.03
01:00 - 02:00,0.09,0.09,0.13,0.25,0.06,0.0,0.0
02:00 - 03:00,0.09,0.13,0.16,0.03,0.25,0.0,0.0
03:00 - 04:00,0.16,0.09,0.03,0.03,0.31,0.0,0.0
04:00 - 05:00,0.31,0.09,0.38,0.19,0.41,0.0,0.0
05:00 - 06:00,0.47,1.44,0.88,0.47,0.72,0.06,0.0
06:00 - 07:00,1.16,2.04,1.79,1.1,1.5,0.03,0.09
07:00 - 08:00,1.72,3.39,1.44,2.1,1.32,0.09,0.06
08:00 - 09:00,1.66,2.1,1.91,1.54,1.6,0.0,0.06
09:00 - 10:00,2.13,2.23,2.79,1.63,1.13,0.19,0.0
10:00 - 11:00,2.32,2.32,2.98,2.01,1.79,0.09,0.03
11:00 - 12:00,2.16,2.16,2.51,1.91,1.35,0.13,0.03
12:00 - 13:00,1.97,2.1,1.76,1.6,1.29,0.06,0.06
13:00 - 14:00,1.22,1.57,1.47,1.79,0.94,0.03,0.0
14:00 - 15:00,1.03,1.1,0.91,0.66,0.63,0.03,0.03
15:00 - 16:00,1.32,0.6,0.85,0.63,0.31,0.03,0.03
16:00 - 17:00,0.66,1.35,0.28,0.69,0.31,0.03,0.0
17:00 - 18:00,0.53,0.44,0.19,0.09,0.06,0.0,0.06
18:00 - 19:00,0.5,0.22,0.31,0.16,0.09,0.03,0.19
19:00 - 20:00,0.28,0.19,0.13,0.25,0.03,0.06,0.03
20:00 - 21:00,0.19,0.06,0.0,0.03,0.16,0.06,0.03
21:00 - 22:00,0.6,0.16,0.06,0.31,0.13,0.0,0.0
22:00 - 23:00,0.13,0.25,0.03,0.09,0.09,0.0,0.06
23:00 - 00:00,0.0,0.06,0.0,0.06,0.0,0.0,0.0
