 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,3,2,0,0,2,1
01:00 - 02:00,13,11,17,8,13,5,0
02:00 - 03:00,24,20,25,25,31,13,8
03:00 - 04:00,23,24,20,28,33,17,8
04:00 - 05:00,17,17,22,29,14,6,13
05:00 - 06:00,37,36,37,41,43,9,7
06:00 - 07:00,56,86,65,50,67,10,8
07:00 - 08:00,64,48,53,51,57,8,3
08:00 - 09:00,58,54,54,43,63,5,11
09:00 - 10:00,60,45,70,60,57,22,9
10:00 - 11:00,61,49,51,53,60,11,8
11:00 - 12:00,44,62,61,49,52,9,7
12:00 - 13:00,48,62,69,66,28,6,9
13:00 - 14:00,44,41,45,43,40,9,6
14:00 - 15:00,24,30,46,24,27,9,7
15:00 - 16:00,33,30,40,32,23,12,4
16:00 - 17:00,16,18,21,23,14,7,12
17:00 - 18:00,10,18,23,17,8,5,10
18:00 - 19:00,5,6,16,11,7,5,5
19:00 - 20:00,5,6,7,4,5,5,3
20:00 - 21:00,0,2,3,1,1,1,0
21:00 - 22:00,1,1,1,1,0,4,6
22:00 - 23:00,0,1,4,1,1,0,0
23:00 - 00:00,1,1,1,2,0,0,1
