 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.07,0.0,0.0
01:00 - 02:00,0.0,0.0,0.07,0.0,0.07,0.0,0.14
02:00 - 03:00,0.07,0.07,0.0,0.2,0.0,0.0,0.0
03:00 - 04:00,0.07,0.2,0.2,0.0,0.0,0.0,0.0
04:00 - 05:00,0.2,0.2,0.41,0.07,0.14,0.2,0.0
05:00 - 06:00,0.2,0.34,0.14,0.41,0.27,0.0,0.0
06:00 - 07:00,0.2,0.07,0.0,0.07,0.2,0.0,0.0
07:00 - 08:00,0.14,0.07,0.27,0.2,0.14,0.0,0.0
08:00 - 09:00,0.34,0.81,0.54,1.22,0.34,0.0,0.14
09:00 - 10:00,0.81,1.42,1.08,1.35,1.56,0.0,0.0
10:00 - 11:00,2.57,2.37,2.97,2.16,1.22,0.0,0.0
11:00 - 12:00,2.84,5.75,3.11,1.69,1.42,0.07,0.14
12:00 - 13:00,2.16,2.43,1.76,1.56,1.56,0.0,0.0
13:00 - 14:00,0.81,3.38,0.47,0.74,0.74,0.0,0.0
14:00 - 15:00,1.96,3.11,1.62,0.88,1.01,0.07,0.0
15:00 - 16:00,4.87,3.99,3.18,1.62,1.49,0.0,0.0
16:00 - 17:00,2.16,1.69,2.16,2.3,1.69,0.07,0.0
17:00 - 18:00,0.68,0.61,1.15,0.41,0.68,0.0,0.0
18:00 - 19:00,0.27,0.61,0.41,0.68,0.2,0.0,0.0
19:00 - 20:00,0.0,0.74,0.0,0.0,0.07,0.0,0.0
20:00 - 21:00,0.07,0.07,0.47,0.0,0.07,0.07,0.07
21:00 - 22:00,0.27,0.27,0.61,0.0,0.0,0.0,0.0
22:00 - 23:00,0.14,0.2,0.2,0.0,0.0,0.0,0.0
23:00 - 00:00,0.07,0.2,0.07,0.14,0.0,0.07,0.0
