 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.25,0.25,0.25,0.5,0.62,0.0
01:00 - 02:00,0.12,0.0,0.5,0.37,0.12,0.25,0.0
02:00 - 03:00,0.0,0.12,0.37,0.0,0.12,0.25,0.0
03:00 - 04:00,0.12,0.5,0.25,0.5,0.62,0.0,0.0
04:00 - 05:00,0.12,0.0,0.25,0.25,0.0,0.0,0.0
05:00 - 06:00,0.12,0.12,0.62,0.0,0.37,0.12,0.0
06:00 - 07:00,0.12,0.5,0.37,0.0,0.25,0.0,0.0
07:00 - 08:00,0.0,0.25,0.87,0.12,0.5,0.25,0.0
08:00 - 09:00,0.25,0.12,0.37,0.5,0.37,0.0,0.12
09:00 - 10:00,0.12,0.87,0.37,0.25,0.37,0.12,0.12
10:00 - 11:00,0.37,0.12,0.37,0.0,0.74,0.0,0.37
11:00 - 12:00,0.37,0.25,0.37,0.12,0.62,0.25,0.0
12:00 - 13:00,0.12,0.5,0.37,0.62,0.62,0.12,0.0
13:00 - 14:00,0.99,0.74,2.11,1.49,0.62,0.37,0.37
14:00 - 15:00,0.74,1.36,1.86,2.23,1.74,0.0,0.12
15:00 - 16:00,1.61,1.61,1.61,1.61,1.24,0.5,0.37
16:00 - 17:00,0.74,1.86,1.49,2.11,2.11,0.25,0.25
17:00 - 18:00,0.87,1.24,1.36,1.99,0.74,0.25,0.0
18:00 - 19:00,1.61,2.61,1.86,1.12,0.99,1.12,0.0
19:00 - 20:00,2.23,1.24,2.85,1.74,1.61,0.12,0.12
20:00 - 21:00,1.36,1.36,1.86,0.87,0.87,0.25,0.12
21:00 - 22:00,3.47,1.61,0.99,1.24,0.62,0.0,0.37
22:00 - 23:00,0.5,0.74,1.24,0.74,0.5,0.0,0.25
23:00 - 00:00,0.62,0.0,0.0,0.87,0.12,0.0,0.0
