 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.13,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.06,0.06,0.0,0.0,0.06,0.0,0.0
08:00 - 09:00,1.01,0.38,0.38,0.89,0.32,0.13,0.0
09:00 - 10:00,0.32,1.14,1.14,1.65,0.82,0.0,0.0
10:00 - 11:00,1.4,1.46,1.9,2.41,1.14,0.06,0.0
11:00 - 12:00,1.84,3.87,3.23,2.73,1.78,0.0,0.0
12:00 - 13:00,0.7,1.46,0.89,1.27,1.65,0.0,0.06
13:00 - 14:00,1.52,2.35,1.52,9.89,1.71,0.0,0.06
14:00 - 15:00,1.59,2.03,4.25,3.42,1.65,0.0,0.0
15:00 - 16:00,1.59,2.73,2.85,2.03,1.65,0.0,0.0
16:00 - 17:00,1.97,2.92,1.71,1.71,2.09,0.0,0.0
17:00 - 18:00,2.54,1.27,1.14,0.76,1.01,0.0,0.0
18:00 - 19:00,0.06,0.32,1.52,0.06,0.32,0.0,0.0
19:00 - 20:00,0.06,0.0,0.19,0.0,0.13,0.0,0.0
20:00 - 21:00,0.63,0.44,0.76,0.0,0.0,0.0,0.06
21:00 - 22:00,0.13,0.13,0.32,0.13,0.0,0.0,0.06
22:00 - 23:00,0.06,0.0,0.06,0.06,0.0,0.06,0.0
23:00 - 00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0
