 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.53,0.93,0.79,0.4,0.0,0.0
01:00 - 02:00,0.13,2.78,0.13,0.0,0.53,0.0,0.0
02:00 - 03:00,0.0,0.0,0.26,0.4,0.0,0.0,0.0
03:00 - 04:00,0.0,0.79,1.19,0.53,0.0,0.13,0.0
04:00 - 05:00,0.13,0.0,0.4,0.26,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.4,0.66,0.0,0.0
06:00 - 07:00,0.0,5.16,0.0,0.0,0.4,0.4,0.0
07:00 - 08:00,0.0,0.13,0.0,0.13,0.0,0.0,0.0
08:00 - 09:00,0.66,0.13,0.13,0.53,0.13,0.0,0.13
09:00 - 10:00,0.53,0.66,0.79,0.53,0.26,0.0,0.0
10:00 - 11:00,0.26,0.53,0.4,0.53,0.26,0.13,0.13
11:00 - 12:00,0.4,2.12,0.26,1.46,0.26,0.0,0.0
12:00 - 13:00,0.4,0.66,0.4,0.79,0.66,0.0,0.0
13:00 - 14:00,0.26,0.79,1.46,0.4,0.26,0.0,0.0
14:00 - 15:00,1.98,0.66,1.85,2.91,1.32,0.0,0.0
15:00 - 16:00,1.46,1.59,1.19,2.65,3.04,0.0,0.13
16:00 - 17:00,0.79,0.79,0.66,1.98,4.63,0.13,0.0
17:00 - 18:00,1.19,1.06,1.85,0.93,0.93,0.0,0.0
18:00 - 19:00,0.93,1.19,0.66,0.53,0.79,0.0,0.0
19:00 - 20:00,0.13,1.46,1.72,0.4,0.79,0.0,0.0
20:00 - 21:00,0.66,0.66,1.72,0.53,0.4,0.0,0.0
21:00 - 22:00,0.4,0.26,1.32,0.79,0.79,0.0,0.0
22:00 - 23:00,0.93,0.66,1.46,1.19,0.0,0.0,0.13
23:00 - 00:00,1.32,1.59,0.66,5.69,0.66,0.93,0.0
