 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.44,0.33,0.22,0.33,0.11,0.11,0.0
01:00 - 02:00,0.33,0.33,0.0,0.22,0.11,0.22,0.11
02:00 - 03:00,0.55,1.1,0.22,0.33,0.22,0.0,0.0
03:00 - 04:00,0.22,0.22,0.22,0.44,0.55,0.0,0.0
04:00 - 05:00,0.0,0.22,0.11,0.33,0.44,0.0,0.0
05:00 - 06:00,0.44,0.55,0.33,0.33,0.33,0.0,0.0
06:00 - 07:00,0.44,1.21,0.22,1.32,0.33,0.0,0.11
07:00 - 08:00,0.77,1.43,0.88,1.32,0.88,0.0,0.0
08:00 - 09:00,4.17,2.74,1.21,1.21,1.32,0.0,0.0
09:00 - 10:00,1.97,1.64,1.54,1.54,2.08,0.44,0.11
10:00 - 11:00,2.3,1.75,2.52,0.99,1.75,0.11,0.0
11:00 - 12:00,3.4,2.41,1.97,1.1,0.77,0.0,0.0
12:00 - 13:00,3.07,2.52,1.64,0.66,1.32,0.0,0.11
13:00 - 14:00,3.07,1.1,1.43,2.08,1.32,0.0,0.0
14:00 - 15:00,1.21,1.64,0.44,1.1,0.44,0.11,0.0
15:00 - 16:00,0.66,1.43,2.08,0.44,0.55,0.0,0.0
16:00 - 17:00,0.88,0.44,0.99,0.22,0.22,0.0,0.0
17:00 - 18:00,0.66,0.44,0.33,0.0,0.11,0.11,0.0
18:00 - 19:00,0.33,0.22,0.33,0.44,0.11,0.0,0.0
19:00 - 20:00,0.77,0.44,0.11,0.22,0.11,0.0,0.44
20:00 - 21:00,0.11,0.22,0.44,0.33,0.22,0.0,0.22
21:00 - 22:00,0.0,0.44,0.33,0.33,0.22,0.0,0.0
22:00 - 23:00,0.11,0.11,0.11,0.44,0.0,0.0,0.44
23:00 - 00:00,0.55,0.22,0.11,0.66,0.11,0.0,0.11
