 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.02,1.15,1.16,1.2,1.07,0.07,0.06
01:00 - 02:00,1.22,2.35,0.89,1.47,1.15,0.07,0.03
02:00 - 03:00,1.21,1.47,1.02,4.34,1.48,0.05,0.06
03:00 - 04:00,0.77,0.81,1.07,4.62,1.01,0.03,0.1
04:00 - 05:00,1.13,1.67,1.36,5.59,1.35,0.09,0.18
05:00 - 06:00,1.2,1.36,1.2,4.51,1.34,0.06,0.12
06:00 - 07:00,1.19,2.49,1.31,1.73,1.37,0.11,0.11
07:00 - 08:00,0.48,0.81,1.25,0.79,1.03,0.17,0.06
08:00 - 09:00,0.57,0.66,1.94,1.06,0.67,0.08,0.09
09:00 - 10:00,0.19,0.36,0.32,0.21,0.24,0.08,0.16
10:00 - 11:00,0.4,0.35,0.23,0.41,0.59,0.05,0.06
11:00 - 12:00,0.72,0.79,0.85,0.61,0.21,0.1,0.12
12:00 - 13:00,0.3,0.91,0.6,0.36,2.85,0.04,0.05
13:00 - 14:00,0.16,0.45,0.32,0.98,0.13,0.08,0.02
14:00 - 15:00,0.14,0.14,0.19,0.15,0.44,0.11,0.06
15:00 - 16:00,0.26,0.09,0.24,0.18,0.17,0.05,0.11
16:00 - 17:00,0.17,0.07,0.15,0.06,0.21,0.03,0.0
17:00 - 18:00,0.1,0.15,0.14,0.11,0.12,0.02,0.04
18:00 - 19:00,0.08,0.27,0.13,0.11,0.07,0.03,0.02
19:00 - 20:00,0.2,0.13,0.28,0.09,0.07,0.07,0.01
20:00 - 21:00,0.18,0.19,0.17,0.11,0.11,0.03,0.04
21:00 - 22:00,0.3,0.85,0.19,0.26,0.18,0.03,0.15
22:00 - 23:00,0.42,0.64,0.5,0.5,0.12,0.01,0.61
23:00 - 00:00,1.03,0.89,0.85,0.83,0.07,0.1,1.01
