 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,3,0,3,0,0,1
01:00 - 02:00,1,1,0,7,1,0,2
02:00 - 03:00,1,0,4,2,2,1,0
03:00 - 04:00,2,1,4,1,0,1,1
04:00 - 05:00,0,1,1,1,1,1,1
05:00 - 06:00,4,2,5,3,4,0,0
06:00 - 07:00,6,2,5,3,1,0,0
07:00 - 08:00,6,4,6,6,6,0,0
08:00 - 09:00,6,5,2,7,6,0,0
09:00 - 10:00,8,8,7,8,4,0,0
10:00 - 11:00,12,4,5,9,4,1,1
11:00 - 12:00,9,4,6,2,3,1,0
12:00 - 13:00,6,3,2,2,2,1,0
13:00 - 14:00,3,10,9,7,4,0,1
14:00 - 15:00,6,5,7,13,3,1,1
15:00 - 16:00,1,4,2,5,6,2,2
16:00 - 17:00,1,2,5,3,2,2,1
17:00 - 18:00,0,4,2,3,2,0,1
18:00 - 19:00,3,2,2,3,4,0,0
19:00 - 20:00,1,1,7,4,1,0,0
20:00 - 21:00,2,2,3,0,1,3,1
21:00 - 22:00,1,0,3,1,0,0,2
22:00 - 23:00,1,1,3,0,3,0,0
23:00 - 00:00,1,1,1,1,0,2,1
