 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,0,0,2,0,0
01:00 - 02:00,0,1,0,1,0,0,0
02:00 - 03:00,0,0,0,1,0,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,1,2,0,2,0,0,0
05:00 - 06:00,3,0,2,7,1,0,0
06:00 - 07:00,0,0,3,4,3,1,0
07:00 - 08:00,5,5,4,7,8,0,0
08:00 - 09:00,9,8,7,10,10,0,2
09:00 - 10:00,12,5,6,21,3,1,0
10:00 - 11:00,17,5,1,16,2,1,0
11:00 - 12:00,6,3,2,4,11,0,0
12:00 - 13:00,7,4,4,2,5,0,0
13:00 - 14:00,12,7,4,4,3,0,0
14:00 - 15:00,3,6,3,2,8,0,0
15:00 - 16:00,3,2,1,8,2,0,0
16:00 - 17:00,0,8,0,2,2,0,0
17:00 - 18:00,1,3,4,2,2,0,0
18:00 - 19:00,0,0,2,3,2,0,1
19:00 - 20:00,1,5,2,3,2,1,0
20:00 - 21:00,1,0,2,1,3,0,1
21:00 - 22:00,0,1,3,2,1,0,1
22:00 - 23:00,2,0,2,0,1,0,0
23:00 - 00:00,0,0,0,0,0,0,0
