Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
RHIDP-3059,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,29/06/2024 05:52,09/10/2024 20:13
RHIDP-3058,Task,New,RHIDP,Red Hat Internal Developer Platform,software,,28/06/2024 22:13,
RHIDP-3057,Bug,New,RHIDP,Red Hat Internal Developer Platform,software,,28/06/2024 19:28,
RHIDP-3056,Feature,Closed,RHIDP,Red Hat Internal Developer Platform,software,Duplicate,28/06/2024 18:49,03/09/2024 15:15
RHIDP-3055,Feature,In Progress,RHIDP,Red Hat Internal Developer Platform,software,,28/06/2024 18:47,
RHIDP-3053,Story,To Do,RHIDP,Red Hat Internal Developer Platform,software,,28/06/2024 15:55,
RHIDP-3052,Story,New,RHIDP,Red Hat Internal Developer Platform,software,,28/06/2024 15:50,
RHIDP-3048,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 15:30,21/07/2024 23:14
RHIDP-3047,Task,To Do,RHIDP,Red Hat Internal Developer Platform,software,,28/06/2024 15:29,
RHIDP-3042,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 14:59,26/07/2024 18:44
RHIDP-3038,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 13:26,19/07/2024 07:08
RHIDP-3037,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 13:07,08/07/2024 16:48
RHIDP-3033,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 11:50,05/08/2024 09:54
RHIDP-3032,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 11:49,31/07/2024 17:40
RHIDP-3031,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 11:48,22/07/2024 13:19
RHIDP-3030,Epic,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 11:46,05/08/2024 09:54
RHIDP-3029,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 11:13,26/07/2024 12:30
RHIDP-3028,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 11:12,26/07/2024 12:29
RHIDP-3027,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 11:10,26/07/2024 12:29
RHIDP-3026,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 10:18,26/07/2024 12:29
RHIDP-3025,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 10:15,26/07/2024 12:26
RHIDP-3023,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Duplicate,28/06/2024 10:07,16/10/2024 11:36
RHIDP-3022,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 09:49,29/07/2024 11:10
RHIDP-3021,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Won't Do,28/06/2024 09:42,12/07/2024 07:29
RHIDP-3020,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Won't Do,28/06/2024 09:39,12/07/2024 07:29
RHIDP-3019,Epic,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 09:26,19/07/2024 12:35
RHIDP-3018,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 07:25,02/07/2024 09:12
RHIDP-3017,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,28/06/2024 06:14,26/07/2024 12:12
RHIDP-3016,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,27/06/2024 21:11,02/08/2024 15:17
RHIDP-3008,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,27/06/2024 17:43,27/06/2024 20:39
RHIDP-3007,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,27/06/2024 17:19,28/06/2024 08:09
RHIDP-3006,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,27/06/2024 16:29,23/07/2024 15:29
RHIDP-3002,Feature,In Progress,RHIDP,Red Hat Internal Developer Platform,software,,27/06/2024 13:46,
RHIDP-3001,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,27/06/2024 12:50,02/07/2024 10:04
RHIDP-3000,Bug,New,RHIDP,Red Hat Internal Developer Platform,software,,27/06/2024 11:21,
RHIDP-2995,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,26/06/2024 17:19,30/07/2024 20:03
RHIDP-2974,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,26/06/2024 16:25,12/07/2024 19:06
RHIDP-2972,Bug,New,RHIDP,Red Hat Internal Developer Platform,software,,26/06/2024 00:53,
RHIDP-2963,Task,New,RHIDP,Red Hat Internal Developer Platform,software,,26/06/2024 12:59,
RHIDP-2962,Task,New,RHIDP,Red Hat Internal Developer Platform,software,,26/06/2024 12:55,
RHIDP-2960,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,26/06/2024 12:46,27/06/2024 14:57
RHIDP-2958,Epic,New,RHIDP,Red Hat Internal Developer Platform,software,,26/06/2024 12:37,
RHIDP-2956,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Obsolete,26/06/2024 11:19,12/07/2024 12:39
RHIDP-2955,Epic,In Progress,RHIDP,Red Hat Internal Developer Platform,software,,26/06/2024 11:09,
RHIDP-2954,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,26/06/2024 10:33,31/07/2024 16:56
RHIDP-2953,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,26/06/2024 10:32,29/07/2024 17:55
RHIDP-2952,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,26/06/2024 10:32,29/07/2024 17:55
RHIDP-2951,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,26/06/2024 10:31,29/07/2024 17:58
RHIDP-2950,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,26/06/2024 09:53,26/06/2024 14:36
RHIDP-2949,Story,Closed,RHIDP,Red Hat Internal Developer Platform,software,Won't Do,26/06/2024 09:01,16/08/2024 13:33
RHIDP-2945,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,26/06/2024 08:43,21/08/2024 12:47
RHIDP-2943,Story,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,26/06/2024 07:49,19/07/2024 10:59
RHIDP-2942,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,25/06/2024 21:33,26/06/2024 14:42
RHIDP-2941,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,25/06/2024 20:37,28/06/2024 13:07
RHIDP-2940,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Duplicate,25/06/2024 19:45,25/06/2024 19:52
RHIDP-2933,Epic,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,25/06/2024 16:59,26/06/2024 12:58
RHIDP-2932,Story,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,25/06/2024 16:41,25/06/2024 18:37
RHIDP-2931,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,25/06/2024 16:14,26/06/2024 16:27
RHIDP-2930,Story,New,RHIDP,Red Hat Internal Developer Platform,software,,25/06/2024 16:09,
RHIDP-2928,Story,New,RHIDP,Red Hat Internal Developer Platform,software,,25/06/2024 16:04,
RHIDP-2927,Story,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,25/06/2024 15:42,06/08/2024 06:01
RHIDP-2926,Feature,Closed,RHIDP,Red Hat Internal Developer Platform,software,Won't Do,25/06/2024 15:37,17/09/2024 13:51
RHIDP-2925,Bug,New,RHIDP,Red Hat Internal Developer Platform,software,,25/06/2024 15:16,
RHIDP-2921,Story,In Progress,RHIDP,Red Hat Internal Developer Platform,software,,25/06/2024 14:51,
RHIDP-2913,Feature,In Progress,RHIDP,Red Hat Internal Developer Platform,software,,25/06/2024 07:56,
RHIDP-2909,Bug,Closed,RHIDP,Red Hat Internal Developer Platform,software,Duplicate,24/06/2024 19:34,25/06/2024 07:55
RHIDP-2908,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 19:14,25/06/2024 20:23
RHIDP-2907,Epic,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 18:19,19/09/2024 14:31
RHIDP-2906,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 18:10,24/06/2024 18:18
RHIDP-2905,Feature,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 18:05,04/10/2024 11:57
RHIDP-2903,Bug,Release Pending,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 17:43,02/10/2024 20:08
RHIDP-2902,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 16:18,24/06/2024 16:56
RHIDP-2897,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 13:45,24/06/2024 16:56
RHIDP-2896,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 13:43,27/06/2024 15:55
RHIDP-2895,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 13:13,25/06/2024 20:24
RHIDP-2894,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Won't Do,24/06/2024 13:04,09/08/2024 15:50
RHIDP-2893,Story,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 11:45,28/08/2024 08:32
RHIDP-2892,Story,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 11:38,20/08/2024 10:41
RHIDP-2888,Epic,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 11:31,28/08/2024 13:39
RHIDP-2887,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,24/06/2024 10:13,24/06/2024 18:34
RHIDP-2884,Task,Closed,RHIDP,Red Hat Internal Developer Platform,software,Done,21/06/2024 20:36,30/07/2024 19:37
