Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
OU-582,Task,New,OU,Observability UI,software,,06/11/2024 13:48,
OU-581,Task,New,OU,Observability UI,software,,06/11/2024 13:30,
OU-580,Bug,Closed,OU,Observability UI,software,Done,06/11/2024 13:11,06/11/2024 13:16
OU-579,Story,New,OU,Observability UI,software,,01/11/2024 10:44,
OU-578,Bug,New,OU,Observability UI,software,,31/10/2024 11:22,
OU-574,Bug,New,OU,Observability UI,software,,22/10/2024 14:16,
OU-573,Task,In Progress,OU,Observability UI,software,,22/10/2024 11:53,
OU-572,Task,In Progress,OU,Observability UI,software,,22/10/2024 11:51,
OU-571,Task,New,OU,Observability UI,software,,22/10/2024 11:42,
OU-570,Task,New,OU,Observability UI,software,,22/10/2024 08:40,
OU-569,Bug,ON_QA,OU,Observability UI,software,,17/10/2024 13:58,
OU-568,Bug,New,OU,Observability UI,software,,17/10/2024 07:44,
OU-567,Story,New,OU,Observability UI,software,,16/10/2024 07:04,
OU-566,Task,New,OU,Observability UI,software,,15/10/2024 12:07,
OU-565,Epic,Closed,OU,Observability UI,software,Duplicate,14/10/2024 14:38,23/10/2024 12:07
OU-564,Bug,Closed,OU,Observability UI,software,Done,14/10/2024 10:26,04/11/2024 10:51
OU-563,Story,New,OU,Observability UI,software,,10/10/2024 20:35,
OU-562,Task,New,OU,Observability UI,software,,10/10/2024 19:30,
OU-561,Task,New,OU,Observability UI,software,,10/10/2024 17:56,
OU-560,Task,New,OU,Observability UI,software,,10/10/2024 16:17,
OU-558,Task,Closed,OU,Observability UI,software,Done,04/10/2024 10:48,29/10/2024 14:15
OU-557,Task,Closed,OU,Observability UI,software,Done,04/10/2024 10:48,21/10/2024 12:50
OU-556,Bug,Closed,OU,Observability UI,software,Done,04/10/2024 09:26,04/10/2024 09:27
OU-555,Task,New,OU,Observability UI,software,,02/10/2024 02:35,
OU-554,Task,New,OU,Observability UI,software,,02/10/2024 01:54,
OU-553,Task,New,OU,Observability UI,software,,27/09/2024 15:58,
OU-552,Task,New,OU,Observability UI,software,,27/09/2024 15:58,
OU-551,Task,Closed,OU,Observability UI,software,Done,27/09/2024 11:46,27/09/2024 15:56
OU-550,Bug,Closed,OU,Observability UI,software,Done,26/09/2024 11:13,08/10/2024 12:39
OU-549,Task,New,OU,Observability UI,software,,25/09/2024 11:49,
OU-547,Task,Closed,OU,Observability UI,software,Done,24/09/2024 11:58,07/11/2024 14:24
OU-546,Task,New,OU,Observability UI,software,,24/09/2024 11:57,
OU-545,Task,Closed,OU,Observability UI,software,Obsolete,20/09/2024 13:31,04/10/2024 14:14
OU-544,Task,New,OU,Observability UI,software,,19/09/2024 09:07,
OU-543,Task,Closed,OU,Observability UI,software,Done,18/09/2024 14:51,23/09/2024 10:18
OU-542,Task,Closed,OU,Observability UI,software,Done,18/09/2024 12:56,04/10/2024 14:18
OU-541,Task,Closed,OU,Observability UI,software,Done,18/09/2024 12:55,18/09/2024 14:51
OU-540,Task,Closed,OU,Observability UI,software,Done,18/09/2024 12:37,18/09/2024 14:50
OU-539,Task,In Progress,OU,Observability UI,software,,17/09/2024 08:11,
OU-538,Task,Closed,OU,Observability UI,software,Done,16/09/2024 12:19,21/10/2024 12:48
OU-537,Bug,Release Pending,OU,Observability UI,software,Done,16/09/2024 09:51,21/10/2024 18:57
OU-536,Task,Closed,OU,Observability UI,software,Done,12/09/2024 17:05,17/09/2024 11:21
OU-535,Bug,Closed,OU,Observability UI,software,Duplicate,12/09/2024 15:37,13/09/2024 13:16
OU-534,Story,Closed,OU,Observability UI,software,Done,11/09/2024 13:23,11/09/2024 18:19
OU-533,Task,Review,OU,Observability UI,software,,10/09/2024 11:55,
OU-532,Task,Closed,OU,Observability UI,software,Done,09/09/2024 14:28,16/09/2024 11:20
OU-531,Task,Closed,OU,Observability UI,software,Done,09/09/2024 08:54,19/09/2024 13:37
OU-530,Task,New,OU,Observability UI,software,,06/09/2024 15:56,
OU-529,Bug,New,OU,Observability UI,software,,06/09/2024 15:49,
OU-528,Bug,Closed,OU,Observability UI,software,Done,06/09/2024 15:39,14/10/2024 15:10
OU-527,Task,Closed,OU,Observability UI,software,Done,05/09/2024 16:12,07/10/2024 12:19
OU-526,Task,Closed,OU,Observability UI,software,Done,05/09/2024 14:38,24/09/2024 12:29
OU-525,Task,Closed,OU,Observability UI,software,Done,05/09/2024 14:03,09/10/2024 12:24
OU-524,Task,Closed,OU,Observability UI,software,Done,03/09/2024 12:01,03/09/2024 14:49
OU-523,Task,New,OU,Observability UI,software,,29/08/2024 18:27,
OU-522,Task,Closed,OU,Observability UI,software,Done,28/08/2024 13:15,16/09/2024 11:20
OU-521,Task,New,OU,Observability UI,software,,28/08/2024 11:49,
OU-520,Task,New,OU,Observability UI,software,,28/08/2024 11:48,
OU-519,Task,New,OU,Observability UI,software,,28/08/2024 11:33,
OU-518,Task,Closed,OU,Observability UI,software,Done,28/08/2024 10:29,04/10/2024 15:24
OU-517,Task,Closed,OU,Observability UI,software,Done,27/08/2024 09:21,03/09/2024 15:25
OU-516,Task,Closed,OU,Observability UI,software,Done,26/08/2024 13:41,07/10/2024 13:42
OU-515,Task,New,OU,Observability UI,software,,22/08/2024 16:22,
OU-514,Task,Closed,OU,Observability UI,software,Done,22/08/2024 13:29,07/10/2024 11:11
