Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
HIVE-1727,Bug,Closed,HIVE,OpenShift Hive,software,Obsolete,27/12/2021 03:30,09/03/2022 22:51
HIVE-1726,Bug,Closed,HIVE,OpenShift Hive,software,Obsolete,26/12/2021 19:01,15/03/2022 20:10
HIVE-1724,Spike,Closed,HIVE,OpenShift Hive,software,Done,13/12/2021 19:08,04/05/2022 19:38
HIVE-1723,Bug,Closed,HIVE,OpenShift Hive,software,Done,13/12/2021 17:12,07/02/2022 18:04
HIVE-1722,Story,Closed,HIVE,OpenShift Hive,software,Done,13/12/2021 14:10,14/12/2021 15:24
HIVE-1721,Story,Closed,HIVE,OpenShift Hive,software,Obsolete,10/12/2021 16:17,10/12/2021 18:22
HIVE-1720,Story,Closed,HIVE,OpenShift Hive,software,Duplicate,10/12/2021 16:05,12/09/2023 17:37
HIVE-1719,Bug,Closed,HIVE,OpenShift Hive,software,Won't Do,09/12/2021 17:06,09/02/2023 19:14
HIVE-1718,Story,To Do,HIVE,OpenShift Hive,software,,08/12/2021 17:21,
HIVE-1717,Story,Closed,HIVE,OpenShift Hive,software,Done,06/12/2021 16:40,15/06/2022 23:28
HIVE-1715,Bug,Closed,HIVE,OpenShift Hive,software,Obsolete,06/12/2021 07:19,01/03/2022 20:44
HIVE-1714,Bug,Closed,HIVE,OpenShift Hive,software,Won't Do,03/12/2021 16:19,09/02/2023 19:12
HIVE-1713,Story,To Do,HIVE,OpenShift Hive,software,,03/12/2021 06:14,
HIVE-1712,Story,Closed,HIVE,OpenShift Hive,software,Duplicate,02/12/2021 20:45,20/04/2023 14:18
HIVE-1711,Story,To Do,HIVE,OpenShift Hive,software,,01/12/2021 16:17,
HIVE-1710,Story,Closed,HIVE,OpenShift Hive,software,Done,01/12/2021 16:14,13/12/2021 17:36
HIVE-1709,Story,To Do,HIVE,OpenShift Hive,software,,30/11/2021 14:36,
HIVE-1708,Story,Closed,HIVE,OpenShift Hive,software,Done,24/11/2021 14:26,25/11/2021 10:41
HIVE-1707,Story,To Do,HIVE,OpenShift Hive,software,,22/11/2021 19:46,
HIVE-1702,Task,To Do,HIVE,OpenShift Hive,software,,22/11/2021 17:30,
HIVE-1701,Spike,Closed,HIVE,OpenShift Hive,software,Obsolete,22/11/2021 17:29,08/03/2022 04:30
HIVE-1700,Story,To Do,HIVE,OpenShift Hive,software,,19/11/2021 17:08,
HIVE-1699,Story,Closed,HIVE,OpenShift Hive,software,Done,19/11/2021 16:16,22/06/2022 22:45
HIVE-1698,Story,Closed,HIVE,OpenShift Hive,software,Done,19/11/2021 16:02,09/12/2021 02:31
HIVE-1697,Story,Closed,HIVE,OpenShift Hive,software,Done,18/11/2021 23:09,13/12/2021 16:36
HIVE-1696,Story,Closed,HIVE,OpenShift Hive,software,Done,18/11/2021 15:51,22/06/2022 22:45
HIVE-1695,Epic,Closed,HIVE,OpenShift Hive,software,Done,18/11/2021 15:02,23/06/2022 00:13
HIVE-1692,Story,Closed,HIVE,OpenShift Hive,software,Done,15/11/2021 19:43,20/12/2021 02:20
HIVE-1691,Story,Closed,HIVE,OpenShift Hive,software,Done,15/11/2021 16:07,16/11/2021 19:17
HIVE-1689,Story,To Do,HIVE,OpenShift Hive,software,,09/11/2021 17:49,
HIVE-1688,Story,To Do,HIVE,OpenShift Hive,software,,09/11/2021 14:23,
HIVE-1687,Epic,Closed,HIVE,OpenShift Hive,software,Won't Do,09/11/2021 14:17,20/12/2023 21:10
HIVE-1686,Bug,To Do,HIVE,OpenShift Hive,software,,29/10/2021 03:04,
HIVE-1685,Bug,Closed,HIVE,OpenShift Hive,software,Obsolete,27/10/2021 23:49,19/08/2022 23:54
HIVE-1684,Story,Closed,HIVE,OpenShift Hive,software,Done,26/10/2021 19:32,01/11/2021 01:31
HIVE-1683,Task,To Do,HIVE,OpenShift Hive,software,,21/10/2021 20:35,
HIVE-1682,Story,To Do,HIVE,OpenShift Hive,software,,21/10/2021 18:49,
HIVE-1681,Story,Closed,HIVE,OpenShift Hive,software,Done,21/10/2021 12:06,03/11/2021 01:48
HIVE-1679,Story,Closed,HIVE,OpenShift Hive,software,Done,19/10/2021 16:47,31/01/2022 02:17
HIVE-1678,Bug,Closed,HIVE,OpenShift Hive,software,Done,19/10/2021 07:59,28/10/2021 07:33
HIVE-1677,Story,Closed,HIVE,OpenShift Hive,software,Done,18/10/2021 22:46,31/10/2021 09:59
HIVE-1676,Task,Closed,HIVE,OpenShift Hive,software,Done,18/10/2021 15:25,29/10/2021 01:20
HIVE-1675,Story,To Do,HIVE,OpenShift Hive,software,,18/10/2021 14:06,
HIVE-1674,Story,To Do,HIVE,OpenShift Hive,software,,18/10/2021 14:05,
HIVE-1673,Task,Closed,HIVE,OpenShift Hive,software,Done,15/10/2021 20:32,05/11/2021 05:56
HIVE-1671,Task,Closed,HIVE,OpenShift Hive,software,Obsolete,13/10/2021 16:17,18/10/2021 19:21
HIVE-1670,Epic,Closed,HIVE,OpenShift Hive,software,Won't Do,13/10/2021 15:59,18/10/2021 15:50
HIVE-1669,Bug,Closed,HIVE,OpenShift Hive,software,Done,12/10/2021 06:41,27/10/2021 07:28
HIVE-1668,Story,Closed,HIVE,OpenShift Hive,software,Done,11/10/2021 15:32,15/10/2021 19:56
HIVE-1666,Task,To Do,HIVE,OpenShift Hive,software,,08/10/2021 08:23,
HIVE-1665,Story,Closed,HIVE,OpenShift Hive,software,Obsolete,08/10/2021 07:36,14/10/2021 07:27
HIVE-1664,Story,Closed,HIVE,OpenShift Hive,software,Done,07/10/2021 16:57,18/10/2021 05:39
HIVE-1663,Story,Closed,HIVE,OpenShift Hive,software,Done,07/10/2021 12:40,28/10/2021 14:40
HIVE-1662,Story,Closed,HIVE,OpenShift Hive,software,Done,04/10/2021 20:49,19/11/2021 06:00
HIVE-1661,Story,Closed,HIVE,OpenShift Hive,software,Obsolete,04/10/2021 16:25,21/09/2022 19:41
HIVE-1660,Bug,Closed,HIVE,OpenShift Hive,software,Done,01/10/2021 21:22,07/10/2021 22:18
HIVE-1659,Task,Closed,HIVE,OpenShift Hive,software,Obsolete,29/09/2021 13:29,11/11/2021 19:47
HIVE-1658,Story,Closed,HIVE,OpenShift Hive,software,Done,28/09/2021 20:56,21/09/2023 13:28
HIVE-1657,Bug,Closed,HIVE,OpenShift Hive,software,Done,26/09/2021 05:42,12/10/2021 11:57
HIVE-1656,Bug,Closed,HIVE,OpenShift Hive,software,Done,26/09/2021 05:40,17/11/2021 03:34
HIVE-1655,Bug,Closed,HIVE,OpenShift Hive,software,Done,26/09/2021 05:37,26/10/2021 11:20
HIVE-1654,Story,Closed,HIVE,OpenShift Hive,software,Done,24/09/2021 23:00,05/10/2021 19:23
HIVE-1653,Story,To Do,HIVE,OpenShift Hive,software,,24/09/2021 18:17,
HIVE-1652,Story,To Do,HIVE,OpenShift Hive,software,,24/09/2021 16:46,
HIVE-1651,Story,Closed,HIVE,OpenShift Hive,software,Done,22/09/2021 15:23,18/10/2021 03:27
HIVE-1649,Story,Closed,HIVE,OpenShift Hive,software,Obsolete,13/09/2021 20:16,01/10/2021 18:56
HIVE-1647,Story,To Do,HIVE,OpenShift Hive,software,,10/09/2021 19:32,
HIVE-1646,Bug,Closed,HIVE,OpenShift Hive,software,Done,10/09/2021 07:20,14/09/2021 18:00
HIVE-1645,Bug,Closed,HIVE,OpenShift Hive,software,Done,10/09/2021 07:09,18/09/2021 03:04
HIVE-1644,Bug,Closed,HIVE,OpenShift Hive,software,Obsolete,10/09/2021 07:08,13/09/2021 18:17
HIVE-1643,Story,Closed,HIVE,OpenShift Hive,software,Done,10/09/2021 00:03,20/10/2021 03:27
HIVE-1641,Bug,Closed,HIVE,OpenShift Hive,software,Obsolete,07/09/2021 02:02,08/09/2021 02:28
HIVE-1639,Epic,Closed,HIVE,OpenShift Hive,software,Won't Do,03/09/2021 08:28,01/08/2023 13:03
