Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
ODH-613,Bug,Done,ODH,Open Data Hub,software,Done,13/04/2022 15:45,13/04/2022 16:15
ODH-612,Bug,To Do,ODH,Open Data Hub,software,,13/04/2022 15:43,
ODH-611,Bug,To Do,ODH,Open Data Hub,software,,25/03/2022 22:16,
ODH-610,Bug,Done,ODH,Open Data Hub,software,Done,22/03/2022 04:42,05/12/2023 03:46
ODH-608,Bug,To Do,ODH,Open Data Hub,software,,25/02/2022 19:04,
ODH-607,Task,In Progress,ODH,Open Data Hub,software,,25/02/2022 15:53,
ODH-606,Story,In Progress,ODH,Open Data Hub,software,,17/02/2022 14:39,
ODH-605,Task,To Do,ODH,Open Data Hub,software,,16/02/2022 16:34,
ODH-603,Story,Done,ODH,Open Data Hub,software,Done,08/02/2022 17:58,10/05/2023 12:58
ODH-602,Task,To Do,ODH,Open Data Hub,software,,10/02/2022 21:19,
ODH-601,Task,To Do,ODH,Open Data Hub,software,,10/02/2022 21:19,
ODH-600,Task,To Do,ODH,Open Data Hub,software,,10/02/2022 21:18,
ODH-599,Task,Done,ODH,Open Data Hub,software,Done,10/02/2022 21:16,05/12/2023 03:46
ODH-598,Task,To Do,ODH,Open Data Hub,software,,10/02/2022 12:59,
ODH-597,Task,To Do,ODH,Open Data Hub,software,,10/02/2022 12:59,
ODH-596,Task,To Do,ODH,Open Data Hub,software,,10/02/2022 12:58,
ODH-595,Task,To Do,ODH,Open Data Hub,software,,10/02/2022 12:56,
ODH-594,Epic,To Do,ODH,Open Data Hub,software,,10/02/2022 12:54,
ODH-593,Bug,To Do,ODH,Open Data Hub,software,,10/02/2022 17:33,
ODH-592,Story,In Progress,ODH,Open Data Hub,software,,08/02/2022 18:50,
ODH-591,Task,Done,ODH,Open Data Hub,software,Done,07/02/2022 09:09,10/09/2024 01:58
ODH-590,Bug,To Do,ODH,Open Data Hub,software,,04/02/2022 15:22,
ODH-589,Story,To Do,ODH,Open Data Hub,software,,28/01/2022 14:57,
ODH-588,Story,To Do,ODH,Open Data Hub,software,,28/01/2022 14:55,
ODH-586,Story,In Progress,ODH,Open Data Hub,software,,27/01/2022 12:10,
ODH-585,Story,In Progress,ODH,Open Data Hub,software,,27/01/2022 12:09,
ODH-584,Story,To Do,ODH,Open Data Hub,software,,27/01/2022 12:08,
ODH-581,Story,To Do,ODH,Open Data Hub,software,,27/01/2022 12:06,
ODH-579,Epic,Done,ODH,Open Data Hub,software,Done,26/01/2022 14:59,05/12/2023 03:45
ODH-578,Bug,To Do,ODH,Open Data Hub,software,,24/01/2022 22:16,
ODH-577,Bug,To Do,ODH,Open Data Hub,software,,21/01/2022 16:01,
ODH-576,Bug,Done,ODH,Open Data Hub,software,Done,18/01/2022 02:27,03/02/2022 16:36
ODH-575,Story,Done,ODH,Open Data Hub,software,Done,17/01/2022 19:12,25/03/2022 14:02
ODH-573,Bug,To Do,ODH,Open Data Hub,software,,13/01/2022 16:44,
ODH-572,Bug,To Do,ODH,Open Data Hub,software,,07/01/2022 15:59,
ODH-571,Task,To Do,ODH,Open Data Hub,software,,22/12/2021 16:08,
ODH-570,Story,Done,ODH,Open Data Hub,software,Done,22/12/2021 14:44,07/01/2022 17:09
ODH-569,Bug,To Do,ODH,Open Data Hub,software,,21/12/2021 16:43,
ODH-567,Story,To Do,ODH,Open Data Hub,software,,14/12/2021 04:34,
ODH-566,Story,To Do,ODH,Open Data Hub,software,,13/12/2021 19:05,
ODH-565,Story,To Do,ODH,Open Data Hub,software,,02/12/2021 22:46,
ODH-564,Story,To Do,ODH,Open Data Hub,software,,02/12/2021 21:54,
ODH-563,Task,To Do,ODH,Open Data Hub,software,,02/12/2021 14:46,
ODH-562,Story,To Do,ODH,Open Data Hub,software,,02/12/2021 14:13,
ODH-561,Story,To Do,ODH,Open Data Hub,software,,30/11/2021 14:22,
ODH-560,Story,To Do,ODH,Open Data Hub,software,,29/11/2021 18:27,
ODH-559,Story,To Do,ODH,Open Data Hub,software,,29/11/2021 17:00,
ODH-558,Bug,Done,ODH,Open Data Hub,software,Done,29/11/2021 15:34,22/12/2021 16:01
ODH-557,Bug,To Do,ODH,Open Data Hub,software,,24/11/2021 21:42,
ODH-556,Bug,Done,ODH,Open Data Hub,software,Done,23/11/2021 15:27,22/12/2021 18:05
ODH-553,Story,To Do,ODH,Open Data Hub,software,,15/11/2021 13:17,
ODH-552,Story,Done,ODH,Open Data Hub,software,Done,15/11/2021 13:13,16/11/2021 19:12
ODH-551,Bug,Done,ODH,Open Data Hub,software,Done,11/11/2021 22:21,11/11/2021 22:27
ODH-550,Story,Done,ODH,Open Data Hub,software,Done,11/11/2021 18:06,15/11/2021 15:44
ODH-549,Story,Done,ODH,Open Data Hub,software,Done,11/11/2021 18:04,27/04/2022 16:25
ODH-548,Story,Done,ODH,Open Data Hub,software,Done,11/11/2021 18:03,23/11/2021 20:11
ODH-547,Story,Done,ODH,Open Data Hub,software,Done,11/11/2021 18:00,16/11/2021 17:48
ODH-546,Story,To Do,ODH,Open Data Hub,software,,11/11/2021 17:32,
ODH-545,Story,Done,ODH,Open Data Hub,software,Done,11/11/2021 17:22,27/04/2022 16:24
ODH-544,Story,To Do,ODH,Open Data Hub,software,,11/11/2021 17:21,
ODH-543,Story,To Do,ODH,Open Data Hub,software,,11/11/2021 16:03,
ODH-542,Story,Done,ODH,Open Data Hub,software,Done,11/11/2021 15:11,27/04/2022 16:24
ODH-541,Bug,To Do,ODH,Open Data Hub,software,,09/11/2021 15:20,
ODH-540,Bug,To Do,ODH,Open Data Hub,software,,09/11/2021 13:35,
ODH-539,Story,Done,ODH,Open Data Hub,software,Done,08/11/2021 17:08,16/11/2021 16:52
ODH-537,Story,Done,ODH,Open Data Hub,software,Done,05/11/2021 15:53,10/09/2024 01:58
ODH-535,Bug,Done,ODH,Open Data Hub,software,Done,03/11/2021 17:24,15/11/2021 19:29
ODH-534,Story,Done,ODH,Open Data Hub,software,Done,03/11/2021 14:04,16/11/2021 14:48
ODH-533,Story,Done,ODH,Open Data Hub,software,Done,02/11/2021 16:49,27/04/2022 16:24
ODH-532,Story,Done,ODH,Open Data Hub,software,Done,02/11/2021 15:55,17/11/2021 14:41
ODH-531,Story,Done,ODH,Open Data Hub,software,Done,02/11/2021 14:29,27/04/2022 16:24
ODH-529,Story,Done,ODH,Open Data Hub,software,Done,02/11/2021 14:20,17/11/2021 14:01
ODH-528,Task,To Do,ODH,Open Data Hub,software,,01/11/2021 14:43,
ODH-527,Epic,To Do,ODH,Open Data Hub,software,,01/11/2021 14:40,
ODH-526,Task,To Do,ODH,Open Data Hub,software,,29/10/2021 17:07,
ODH-525,Task,Done,ODH,Open Data Hub,software,Done,29/10/2021 17:07,03/02/2022 15:41
ODH-524,Task,Done,ODH,Open Data Hub,software,Done,29/10/2021 17:06,29/11/2021 15:39
ODH-523,Task,Done,ODH,Open Data Hub,software,Done,29/10/2021 17:06,05/11/2021 21:24
ODH-522,Epic,To Do,ODH,Open Data Hub,software,,29/10/2021 17:03,
ODH-521,Story,Done,ODH,Open Data Hub,software,Done,28/10/2021 00:46,03/11/2021 01:52
ODH-520,Task,Done,ODH,Open Data Hub,software,Done,27/10/2021 11:22,17/01/2022 19:12
ODH-519,Story,To Do,ODH,Open Data Hub,software,,26/10/2021 15:31,
ODH-518,Task,Done,ODH,Open Data Hub,software,Done,26/10/2021 13:27,03/02/2022 15:39
ODH-517,Story,To Do,ODH,Open Data Hub,software,,25/10/2021 16:41,
ODH-516,Story,In Progress,ODH,Open Data Hub,software,,25/10/2021 15:50,
ODH-515,Task,Done,ODH,Open Data Hub,software,Done,24/10/2021 21:57,28/10/2021 18:01
ODH-513,Story,To Do,ODH,Open Data Hub,software,,21/10/2021 13:10,
ODH-512,Story,To Do,ODH,Open Data Hub,software,,20/10/2021 11:30,
ODH-511,Bug,Done,ODH,Open Data Hub,software,Done,18/10/2021 14:04,19/10/2021 08:18
ODH-510,Story,To Do,ODH,Open Data Hub,software,,18/10/2021 10:18,
ODH-509,Bug,Done,ODH,Open Data Hub,software,Done,15/10/2021 19:21,22/12/2021 14:46
ODH-508,Epic,Done,ODH,Open Data Hub,software,Done,14/10/2021 17:36,09/09/2024 13:10
ODH-507,Story,To Do,ODH,Open Data Hub,software,,13/10/2021 21:26,
ODH-506,Bug,Done,ODH,Open Data Hub,software,Done,13/10/2021 17:34,10/11/2021 14:34
ODH-505,Story,Done,ODH,Open Data Hub,software,Done,12/10/2021 18:36,13/10/2021 03:07
ODH-504,Bug,Done,ODH,Open Data Hub,software,Done,12/10/2021 13:36,12/10/2021 16:46
ODH-503,Bug,Done,ODH,Open Data Hub,software,Done,11/10/2021 18:55,03/12/2021 11:27
ODH-502,Task,To Do,ODH,Open Data Hub,software,,11/10/2021 16:13,
ODH-501,Story,Done,ODH,Open Data Hub,software,Done,08/10/2021 16:51,18/10/2021 12:57
ODH-500,Story,Done,ODH,Open Data Hub,software,Done,08/10/2021 16:37,08/10/2021 18:29
ODH-499,Story,Done,ODH,Open Data Hub,software,Done,07/10/2021 20:05,07/10/2021 23:52
ODH-498,Story,Done,ODH,Open Data Hub,software,Done,07/10/2021 14:55,07/10/2021 15:21
ODH-497,Task,Done,ODH,Open Data Hub,software,Done,30/09/2021 15:03,06/10/2021 12:26
ODH-496,Story,Done,ODH,Open Data Hub,software,Done,28/09/2021 15:46,10/05/2023 12:59
ODH-495,Story,To Do,ODH,Open Data Hub,software,,27/09/2021 19:51,
ODH-494,Story,To Do,ODH,Open Data Hub,software,,27/09/2021 19:51,
ODH-493,Story,To Do,ODH,Open Data Hub,software,,27/09/2021 19:51,
ODH-492,Story,To Do,ODH,Open Data Hub,software,,27/09/2021 19:50,
ODH-491,Story,To Do,ODH,Open Data Hub,software,,27/09/2021 19:50,
ODH-490,Story,To Do,ODH,Open Data Hub,software,,27/09/2021 19:50,
ODH-489,Epic,To Do,ODH,Open Data Hub,software,,27/09/2021 19:47,
ODH-488,Bug,Done,ODH,Open Data Hub,software,Done,21/09/2021 09:08,25/09/2021 07:34
ODH-487,Bug,Done,ODH,Open Data Hub,software,Done,16/09/2021 18:07,19/10/2021 08:31
ODH-486,Story,To Do,ODH,Open Data Hub,software,,15/09/2021 14:07,
ODH-484,Bug,To Do,ODH,Open Data Hub,software,,14/09/2021 20:34,
ODH-483,Task,Done,ODH,Open Data Hub,software,Done,14/09/2021 13:59,18/10/2021 13:53
ODH-479,Task,In Progress,ODH,Open Data Hub,software,,14/09/2021 13:14,
ODH-478,Story,In Progress,ODH,Open Data Hub,software,,14/09/2021 08:27,
ODH-477,Bug,Done,ODH,Open Data Hub,software,Done,14/09/2021 08:20,08/10/2021 11:11
ODH-476,Story,Done,ODH,Open Data Hub,software,Done,13/09/2021 12:21,21/10/2021 14:28
ODH-475,Task,Done,ODH,Open Data Hub,software,Done,10/09/2021 21:02,23/09/2021 14:08
ODH-474,Epic,To Do,ODH,Open Data Hub,software,,10/09/2021 17:18,
ODH-473,Task,Done,ODH,Open Data Hub,software,Done,07/09/2021 18:23,23/09/2021 14:06
ODH-472,Task,To Do,ODH,Open Data Hub,software,,07/09/2021 18:22,
ODH-471,Bug,Done,ODH,Open Data Hub,software,Done,07/09/2021 13:13,29/11/2021 15:37
ODH-470,Story,To Do,ODH,Open Data Hub,software,,03/09/2021 16:24,
ODH-469,Story,Done,ODH,Open Data Hub,software,Done,26/05/2021 15:39,11/08/2021 14:58
ODH-468,Story,Done,ODH,Open Data Hub,software,Done,02/09/2021 14:16,04/11/2021 14:14
ODH-467,Task,To Do,ODH,Open Data Hub,software,,02/09/2021 14:13,
ODH-466,Story,To Do,ODH,Open Data Hub,software,,02/09/2021 13:44,
ODH-465,Task,Done,ODH,Open Data Hub,software,Done,01/09/2021 18:46,02/09/2021 13:36
ODH-464,Task,Done,ODH,Open Data Hub,software,Done,01/09/2021 18:41,10/09/2021 20:02
ODH-463,Story,Done,ODH,Open Data Hub,software,Done,01/09/2021 12:39,01/09/2021 12:42
ODH-462,Bug,Done,ODH,Open Data Hub,software,Done,01/09/2021 12:13,08/09/2021 12:56
ODH-461,Bug,Done,ODH,Open Data Hub,software,Done,31/08/2021 13:25,31/08/2021 13:25
ODH-460,Story,Done,ODH,Open Data Hub,software,Done,31/08/2021 09:21,31/08/2021 09:22
ODH-459,Story,Done,ODH,Open Data Hub,software,Done,31/08/2021 09:09,31/08/2021 09:09
ODH-458,Story,Done,ODH,Open Data Hub,software,Done,31/08/2021 09:03,31/08/2021 09:03
ODH-457,Story,Done,ODH,Open Data Hub,software,Done,31/08/2021 08:57,31/08/2021 08:57
ODH-456,Story,Done,ODH,Open Data Hub,software,Done,31/08/2021 08:43,31/08/2021 08:43
ODH-455,Story,Done,ODH,Open Data Hub,software,Done,31/08/2021 08:39,31/08/2021 08:40
ODH-454,Bug,Done,ODH,Open Data Hub,software,Done,26/08/2021 19:46,08/09/2021 12:57
ODH-453,Bug,Done,ODH,Open Data Hub,software,Done,26/08/2021 14:22,20/09/2021 09:51
ODH-452,Story,Done,ODH,Open Data Hub,software,Done,23/08/2021 14:36,31/08/2021 16:36
ODH-451,Task,Done,ODH,Open Data Hub,software,Done,23/08/2021 13:40,14/09/2021 15:04
ODH-450,Task,Done,ODH,Open Data Hub,software,Done,20/08/2021 21:07,10/09/2024 01:58
ODH-449,Bug,To Do,ODH,Open Data Hub,software,,19/08/2021 14:04,
ODH-448,Story,To Do,ODH,Open Data Hub,software,,19/08/2021 14:03,
ODH-447,Story,Done,ODH,Open Data Hub,software,Done,18/08/2021 10:19,03/02/2022 14:57
ODH-446,Task,To Do,ODH,Open Data Hub,software,,16/08/2021 20:20,
ODH-445,Task,Done,ODH,Open Data Hub,software,Done,16/08/2021 20:19,03/02/2022 14:57
ODH-444,Task,To Do,ODH,Open Data Hub,software,,16/08/2021 20:19,
ODH-443,Task,In Progress,ODH,Open Data Hub,software,,16/08/2021 20:17,
ODH-442,Task,Done,ODH,Open Data Hub,software,Done,16/08/2021 20:16,16/08/2021 20:22
ODH-441,Story,To Do,ODH,Open Data Hub,software,,16/08/2021 11:26,
ODH-440,Bug,To Do,ODH,Open Data Hub,software,,16/08/2021 11:16,
ODH-439,Story,Done,ODH,Open Data Hub,software,Done,11/08/2021 22:14,12/08/2021 13:15
ODH-438,Story,Done,ODH,Open Data Hub,software,Done,11/08/2021 14:10,03/11/2021 01:52
ODH-437,Bug,Done,ODH,Open Data Hub,software,Done,09/08/2021 18:37,05/12/2023 03:45
ODH-435,Bug,Done,ODH,Open Data Hub,software,Won't Do,21/06/2021 14:30,21/06/2021 15:25
ODH-434,Bug,Done,ODH,Open Data Hub,software,Done,02/08/2021 21:37,09/08/2021 15:05
ODH-433,Task,To Do,ODH,Open Data Hub,software,,30/07/2021 17:36,
ODH-432,Bug,Done,ODH,Open Data Hub,software,Done,29/07/2021 07:38,10/09/2024 01:58
ODH-431,Bug,To Do,ODH,Open Data Hub,software,,29/07/2021 07:26,
ODH-430,Story,To Do,ODH,Open Data Hub,software,,27/07/2021 14:53,
ODH-429,Story,To Do,ODH,Open Data Hub,software,,27/07/2021 14:52,
ODH-428,Story,To Do,ODH,Open Data Hub,software,,27/07/2021 14:52,
ODH-427,Task,To Do,ODH,Open Data Hub,software,,27/07/2021 14:48,
ODH-426,Bug,Done,ODH,Open Data Hub,software,Done,26/07/2021 20:27,04/08/2021 21:22
ODH-425,Story,Done,ODH,Open Data Hub,software,Done,26/07/2021 13:41,27/07/2021 14:47
ODH-424,Bug,Done,ODH,Open Data Hub,software,Done,26/07/2021 09:57,26/08/2021 15:12
ODH-423,Story,To Do,ODH,Open Data Hub,software,,22/07/2021 19:22,
ODH-422,Story,Done,ODH,Open Data Hub,software,Done,22/07/2021 19:08,03/08/2021 10:07
ODH-421,Story,Done,ODH,Open Data Hub,software,Done,22/07/2021 18:20,16/08/2021 20:14
ODH-420,Story,To Do,ODH,Open Data Hub,software,,22/07/2021 18:07,
ODH-419,Story,Done,ODH,Open Data Hub,software,Done,22/07/2021 18:00,23/07/2021 13:03
ODH-418,Bug,Done,ODH,Open Data Hub,software,Done,21/07/2021 18:55,21/07/2021 19:09
ODH-417,Epic,To Do,ODH,Open Data Hub,software,,21/07/2021 13:42,
ODH-416,Story,To Do,ODH,Open Data Hub,software,,14/07/2021 17:31,
ODH-415,Bug,To Do,ODH,Open Data Hub,software,,13/07/2021 07:43,
ODH-414,Story,Done,ODH,Open Data Hub,software,Done,01/07/2021 17:13,23/08/2021 18:06
ODH-413,Story,To Do,ODH,Open Data Hub,software,,01/07/2021 13:19,
ODH-412,Bug,To Do,ODH,Open Data Hub,software,,30/06/2021 14:06,
ODH-411,Task,Done,ODH,Open Data Hub,software,Done,29/06/2021 13:24,07/07/2021 14:25
ODH-410,Task,Done,ODH,Open Data Hub,software,Done,29/06/2021 13:23,22/07/2021 13:28
ODH-409,Task,Done,ODH,Open Data Hub,software,Done,29/06/2021 13:22,07/07/2021 14:25
ODH-408,Story,To Do,ODH,Open Data Hub,software,,29/06/2021 10:21,
ODH-407,Story,Done,ODH,Open Data Hub,software,Done,28/06/2021 17:58,10/09/2024 01:58
ODH-406,Story,Done,ODH,Open Data Hub,software,Done,28/06/2021 17:49,07/07/2021 18:13
ODH-405,Story,To Do,ODH,Open Data Hub,software,,25/06/2021 19:10,
ODH-404,Bug,Done,ODH,Open Data Hub,software,Done,22/06/2021 14:10,10/09/2024 01:58
ODH-403,Bug,To Do,ODH,Open Data Hub,software,,22/06/2021 10:08,
ODH-402,Bug,Done,ODH,Open Data Hub,software,Done,21/06/2021 15:11,26/08/2021 14:54
ODH-401,Task,To Do,ODH,Open Data Hub,software,,21/06/2021 10:27,
ODH-400,Story,To Do,ODH,Open Data Hub,software,,19/06/2021 04:43,
ODH-399,Task,To Do,ODH,Open Data Hub,software,,18/06/2021 13:05,
ODH-398,Task,To Do,ODH,Open Data Hub,software,,18/06/2021 13:04,
ODH-397,Task,To Do,ODH,Open Data Hub,software,,18/06/2021 13:04,
ODH-396,Task,To Do,ODH,Open Data Hub,software,,18/06/2021 13:03,
ODH-395,Task,To Do,ODH,Open Data Hub,software,,18/06/2021 13:03,
ODH-394,Task,To Do,ODH,Open Data Hub,software,,18/06/2021 13:01,
ODH-393,Story,Done,ODH,Open Data Hub,software,Done,17/06/2021 14:03,26/10/2021 14:11
ODH-391,Task,Done,ODH,Open Data Hub,software,Done,07/06/2021 19:12,07/07/2021 14:34
ODH-390,Story,In Progress,ODH,Open Data Hub,software,,03/06/2021 17:31,
ODH-389,Bug,To Do,ODH,Open Data Hub,software,,20/05/2021 05:57,
ODH-388,Task,To Do,ODH,Open Data Hub,software,,19/05/2021 14:01,
