Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
OBSDOCS-1273,Task,New,OBSDOCS,Observability Documentation,software,,22/09/2023 19:30,
OBSDOCS-1045,Story,Backlog,OBSDOCS,Observability Documentation,software,,09/03/2022 14:12,
OBSDOCS-1006,Bug,Closed,OBSDOCS,Observability Documentation,software,Duplicate,20/12/2023 12:00,12/06/2024 09:25
OBSDOCS-1005,Bug,To Do,OBSDOCS,Observability Documentation,software,,20/12/2023 11:17,
OBSDOCS-799,Task,Closed,OBSDOCS,Observability Documentation,software,Done,19/09/2023 08:00,04/03/2024 14:31
OBSDOCS-739,Bug,Closed,OBSDOCS,Observability Documentation,software,Duplicate,13/11/2023 07:28,14/02/2024 16:24
OBSDOCS-738,Bug,New,OBSDOCS,Observability Documentation,software,,20/12/2023 01:38,
OBSDOCS-737,Bug,New,OBSDOCS,Observability Documentation,software,,07/11/2023 16:07,
OBSDOCS-710,Epic,Closed,OBSDOCS,Observability Documentation,software,Obsolete,13/10/2023 15:12,19/01/2024 19:28
OBSDOCS-708,Bug,Backlog,OBSDOCS,Observability Documentation,software,,20/12/2023 05:22,
OBSDOCS-706,Bug,Backlog,OBSDOCS,Observability Documentation,software,,22/12/2023 01:03,
OBSDOCS-704,Task,New,OBSDOCS,Observability Documentation,software,,21/12/2023 10:49,
OBSDOCS-703,Bug,Closed,OBSDOCS,Observability Documentation,software,Duplicate,19/12/2023 01:40,05/08/2024 06:53
OBSDOCS-702,Task,Closed,OBSDOCS,Observability Documentation,software,Done,15/12/2023 19:37,04/06/2024 14:55
OBSDOCS-701,Task,Closed,OBSDOCS,Observability Documentation,software,Done,15/12/2023 16:03,02/01/2024 21:36
OBSDOCS-700,Task,Closed,OBSDOCS,Observability Documentation,software,Duplicate,15/12/2023 15:59,01/05/2024 19:54
OBSDOCS-699,Epic,Closed,OBSDOCS,Observability Documentation,software,Duplicate,15/12/2023 15:11,11/11/2024 15:39
OBSDOCS-697,Bug,New,OBSDOCS,Observability Documentation,software,,13/12/2023 20:40,
OBSDOCS-696,Bug,Closed,OBSDOCS,Observability Documentation,software,Done,13/12/2023 16:30,12/02/2024 21:43
OBSDOCS-695,Task,Closed,OBSDOCS,Observability Documentation,software,Done,12/12/2023 15:17,01/04/2024 19:19
OBSDOCS-694,Task,Closed,OBSDOCS,Observability Documentation,software,Test Pending,12/12/2023 15:16,14/03/2024 11:34
OBSDOCS-693,Task,Closed,OBSDOCS,Observability Documentation,software,Done,12/12/2023 15:15,25/04/2024 04:24
OBSDOCS-692,Task,Closed,OBSDOCS,Observability Documentation,software,Done,12/12/2023 15:14,12/04/2024 09:57
OBSDOCS-691,Task,New,OBSDOCS,Observability Documentation,software,,12/12/2023 15:09,
OBSDOCS-690,Task,Closed,OBSDOCS,Observability Documentation,software,Done,12/12/2023 14:56,25/03/2024 17:14
OBSDOCS-689,Task,Closed,OBSDOCS,Observability Documentation,software,Done,12/12/2023 14:52,01/03/2024 20:30
