Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
MGDX-435,Task,New,MGDX,Managed Services - Client Experience,software,,18/04/2023 10:16,
MGDX-434,Bug,New,MGDX,Managed Services - Client Experience,software,,18/04/2023 10:12,
MGDX-433,Task,In Progress,MGDX,Managed Services - Client Experience,software,,18/04/2023 10:07,
MGDX-431,Task,Release Pending,MGDX,Managed Services - Client Experience,software,,17/04/2023 12:14,
MGDX-429,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,11/04/2023 13:59,11/04/2023 13:59
MGDX-428,Task,Pull Request,MGDX,Managed Services - Client Experience,software,,11/04/2023 11:58,
MGDX-421,Task,New,MGDX,Managed Services - Client Experience,software,,04/04/2023 06:28,
MGDX-420,Task,New,MGDX,Managed Services - Client Experience,software,,04/04/2023 06:23,
MGDX-419,Task,New,MGDX,Managed Services - Client Experience,software,,04/04/2023 06:22,
MGDX-418,Task,New,MGDX,Managed Services - Client Experience,software,,04/04/2023 06:15,
MGDX-417,Task,Release Pending,MGDX,Managed Services - Client Experience,software,,03/04/2023 15:27,
MGDX-415,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,30/03/2023 17:00,06/04/2023 11:05
MGDX-414,Task,New,MGDX,Managed Services - Client Experience,software,,30/03/2023 17:00,
MGDX-413,Task,New,MGDX,Managed Services - Client Experience,software,,30/03/2023 16:59,
MGDX-412,Task,New,MGDX,Managed Services - Client Experience,software,,30/03/2023 16:59,
MGDX-411,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,30/03/2023 16:58,11/04/2023 13:52
MGDX-410,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,30/03/2023 16:57,12/04/2023 14:34
MGDX-409,Task,New,MGDX,Managed Services - Client Experience,software,,30/03/2023 16:55,
MGDX-408,Task,In Progress,MGDX,Managed Services - Client Experience,software,,30/03/2023 16:55,
MGDX-407,Task,In Progress,MGDX,Managed Services - Client Experience,software,,30/03/2023 16:54,
MGDX-406,Epic,In Progress,MGDX,Managed Services - Client Experience,software,,30/03/2023 16:49,
MGDX-405,Bug,New,MGDX,Managed Services - Client Experience,software,,29/03/2023 13:28,
MGDX-404,Task,In Progress,MGDX,Managed Services - Client Experience,software,,29/03/2023 11:11,
MGDX-403,Task,New,MGDX,Managed Services - Client Experience,software,,29/03/2023 11:03,
MGDX-402,Task,New,MGDX,Managed Services - Client Experience,software,,28/03/2023 09:32,
MGDX-400,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,27/03/2023 13:12,12/04/2023 14:35
MGDX-399,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,27/03/2023 13:11,28/03/2023 09:31
MGDX-398,Bug,Release Pending,MGDX,Managed Services - Client Experience,software,,27/03/2023 08:57,
MGDX-396,Task,Pull Request,MGDX,Managed Services - Client Experience,software,,24/03/2023 11:19,
MGDX-395,Bug,New,MGDX,Managed Services - Client Experience,software,,24/03/2023 09:17,
MGDX-393,Task,New,MGDX,Managed Services - Client Experience,software,,24/03/2023 05:01,
MGDX-391,Task,New,MGDX,Managed Services - Client Experience,software,,24/03/2023 04:47,
MGDX-390,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,23/03/2023 12:19,23/03/2023 12:22
MGDX-389,Task,Release Pending,MGDX,Managed Services - Client Experience,software,,20/03/2023 09:15,
MGDX-388,Task,New,MGDX,Managed Services - Client Experience,software,,17/03/2023 08:51,
MGDX-387,Task,Release Pending,MGDX,Managed Services - Client Experience,software,,17/03/2023 08:08,
MGDX-386,Task,New,MGDX,Managed Services - Client Experience,software,,16/03/2023 10:45,
MGDX-384,Bug,Closed,MGDX,Managed Services - Client Experience,software,Done,15/03/2023 11:22,11/04/2023 13:23
MGDX-383,Task,Release Pending,MGDX,Managed Services - Client Experience,software,,15/03/2023 10:00,
MGDX-382,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,15/03/2023 09:18,17/03/2023 07:29
MGDX-381,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,14/03/2023 14:18,20/03/2023 16:14
MGDX-380,Task,New,MGDX,Managed Services - Client Experience,software,,13/03/2023 13:05,
MGDX-379,Bug,Backlog,MGDX,Managed Services - Client Experience,software,,10/03/2023 13:26,
MGDX-378,Bug,Closed,MGDX,Managed Services - Client Experience,software,Done,08/03/2023 08:30,17/03/2023 07:19
MGDX-377,Bug,Closed,MGDX,Managed Services - Client Experience,software,Done,07/03/2023 10:13,17/03/2023 07:34
MGDX-376,Bug,Closed,MGDX,Managed Services - Client Experience,software,Done,06/03/2023 15:15,17/03/2023 07:31
MGDX-375,Spike,New,MGDX,Managed Services - Client Experience,software,,06/03/2023 12:31,
MGDX-374,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,06/03/2023 12:22,20/03/2023 16:14
MGDX-373,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,06/03/2023 12:19,14/03/2023 14:18
MGDX-372,Task,Release Pending,MGDX,Managed Services - Client Experience,software,,03/03/2023 13:51,
MGDX-371,Task,New,MGDX,Managed Services - Client Experience,software,,03/03/2023 10:31,
MGDX-370,Task,New,MGDX,Managed Services - Client Experience,software,,03/03/2023 10:20,
MGDX-369,Task,New,MGDX,Managed Services - Client Experience,software,,03/03/2023 10:20,
MGDX-365,Task,New,MGDX,Managed Services - Client Experience,software,,01/03/2023 12:39,
MGDX-364,Task,Closed,MGDX,Managed Services - Client Experience,software,Won't Do,28/02/2023 06:18,04/04/2023 06:11
MGDX-363,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,27/02/2023 12:40,17/03/2023 07:21
MGDX-362,Task,Release Pending,MGDX,Managed Services - Client Experience,software,,27/02/2023 12:30,
MGDX-361,Task,Closed,MGDX,Managed Services - Client Experience,software,Duplicate,27/02/2023 12:29,27/02/2023 12:41
MGDX-360,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,27/02/2023 12:21,17/03/2023 07:30
MGDX-359,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,27/02/2023 12:13,17/03/2023 07:30
MGDX-357,Task,New,MGDX,Managed Services - Client Experience,software,,23/02/2023 05:11,
MGDX-356,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,22/02/2023 05:45,03/04/2023 06:17
MGDX-355,Task,Closed,MGDX,Managed Services - Client Experience,software,Duplicate,21/02/2023 14:04,22/03/2023 16:35
MGDX-354,Bug,New,MGDX,Managed Services - Client Experience,software,,21/02/2023 13:50,
MGDX-353,Bug,New,MGDX,Managed Services - Client Experience,software,,21/02/2023 13:48,
MGDX-352,Spike,New,MGDX,Managed Services - Client Experience,software,,21/02/2023 11:59,
MGDX-351,Task,New,MGDX,Managed Services - Client Experience,software,,21/02/2023 11:49,
MGDX-350,Enhancement,New,MGDX,Managed Services - Client Experience,software,,21/02/2023 11:41,
MGDX-349,Spike,New,MGDX,Managed Services - Client Experience,software,,21/02/2023 11:31,
MGDX-348,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,21/02/2023 10:58,22/03/2023 16:56
MGDX-347,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,21/02/2023 10:54,22/03/2023 16:56
MGDX-346,Epic,Closed,MGDX,Managed Services - Client Experience,software,Done,21/02/2023 10:45,03/04/2023 06:17
MGDX-345,Bug,Closed,MGDX,Managed Services - Client Experience,software,Done,20/02/2023 15:37,17/03/2023 07:27
MGDX-344,Bug,Backlog,MGDX,Managed Services - Client Experience,software,,20/02/2023 15:32,
MGDX-343,Task,New,MGDX,Managed Services - Client Experience,software,,20/02/2023 09:40,
MGDX-339,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,09/02/2023 09:53,23/02/2023 11:37
MGDX-337,Bug,Release Pending,MGDX,Managed Services - Client Experience,software,,04/02/2023 09:57,
MGDX-336,Task,Release Pending,MGDX,Managed Services - Client Experience,software,,03/02/2023 12:30,
MGDX-334,Enhancement,Closed,MGDX,Managed Services - Client Experience,software,Won't Do,02/02/2023 13:47,01/06/2023 06:14
MGDX-333,Spike,Closed,MGDX,Managed Services - Client Experience,software,Done,02/02/2023 12:06,03/02/2023 07:36
MGDX-332,Task,New,MGDX,Managed Services - Client Experience,software,,02/02/2023 08:02,
MGDX-330,Task,Release Pending,MGDX,Managed Services - Client Experience,software,,31/01/2023 13:55,
MGDX-329,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,31/01/2023 12:25,01/02/2023 08:53
MGDX-319,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,24/01/2023 11:27,24/01/2023 12:05
MGDX-318,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,23/01/2023 09:00,23/01/2023 09:15
MGDX-317,Bug,Closed,MGDX,Managed Services - Client Experience,software,Done,23/01/2023 08:28,08/02/2023 10:28
MGDX-315,Task,Closed,MGDX,Managed Services - Client Experience,software,Done,20/01/2023 14:37,15/02/2023 15:07
MGDX-314,Task,New,MGDX,Managed Services - Client Experience,software,,20/01/2023 12:16,
MGDX-313,Task,Closed,MGDX,Managed Services - Client Experience,software,Obsolete,19/01/2023 18:45,28/04/2023 09:04
