Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
JBERET-610,Task,Resolved,JBERET,JBeret,software,Done,24/09/2024 08:09,26/09/2024 14:18
JBERET-609,Task,Resolved,JBERET,JBeret,software,Done,14/09/2024 14:19,16/09/2024 08:51
JBERET-608,Task,Resolved,JBERET,JBeret,software,Done,14/09/2024 14:18,16/09/2024 08:52
JBERET-607,Bug,Open,JBERET,JBeret,software,,05/09/2024 12:30,
JBERET-606,Task,Resolved,JBERET,JBeret,software,Done,29/05/2024 03:25,29/05/2024 07:13
JBERET-605,Task,Closed,JBERET,JBeret,software,Done,14/03/2024 15:32,14/03/2024 17:09
JBERET-604,Task,Closed,JBERET,JBeret,software,Done,04/03/2024 16:11,14/03/2024 15:15
JBERET-603,Task,Open,JBERET,JBeret,software,,04/03/2024 16:09,
JBERET-602,Task,Open,JBERET,JBeret,software,,04/03/2024 16:08,
JBERET-601,Task,Open,JBERET,JBeret,software,,04/03/2024 16:08,
JBERET-600,Task,Open,JBERET,JBeret,software,,04/03/2024 16:07,
JBERET-599,Task,Closed,JBERET,JBeret,software,Done,04/03/2024 15:56,14/03/2024 15:15
JBERET-598,Bug,Resolved,JBERET,JBeret,software,Done,31/01/2024 15:15,01/02/2024 09:58
JBERET-597,Bug,Resolved,JBERET,JBeret,software,Done,04/10/2023 21:09,02/11/2023 15:27
JBERET-596,Task,Resolved,JBERET,JBeret,software,Done,07/08/2023 21:52,08/08/2023 14:52
JBERET-595,Task,Resolved,JBERET,JBeret,software,Done,31/07/2023 14:46,07/08/2023 21:09
JBERET-594,Enhancement,Open,JBERET,JBeret,software,,14/07/2023 08:34,
JBERET-593,Task,Resolved,JBERET,JBeret,software,Done,12/07/2023 21:28,13/07/2023 12:04
JBERET-592,Task,Resolved,JBERET,JBeret,software,Done,12/07/2023 12:32,12/07/2023 17:07
JBERET-591,Bug,Coding In Progress,JBERET,JBeret,software,,26/05/2023 12:20,
JBERET-590,Task,Resolved,JBERET,JBeret,software,Done,24/05/2023 18:47,24/05/2023 19:10
JBERET-589,Enhancement,Resolved,JBERET,JBeret,software,Done,14/02/2023 22:11,15/02/2023 02:37
JBERET-588,Enhancement,Resolved,JBERET,JBeret,software,Done,14/02/2023 19:46,14/02/2023 20:00
JBERET-587,Task,Resolved,JBERET,JBeret,software,Done,09/12/2022 20:16,12/12/2022 21:07
JBERET-586,Task,Resolved,JBERET,JBeret,software,Done,21/11/2022 21:33,01/03/2023 04:41
JBERET-585,Task,Resolved,JBERET,JBeret,software,Done,13/11/2022 17:19,16/11/2022 15:48
JBERET-584,Task,Resolved,JBERET,JBeret,software,Done,12/11/2022 14:41,16/11/2022 15:47
JBERET-583,Bug,Resolved,JBERET,JBeret,software,Done,11/11/2022 16:28,16/02/2023 16:12
JBERET-582,Task,Open,JBERET,JBeret,software,,04/11/2022 15:31,
JBERET-581,Task,Resolved,JBERET,JBeret,software,Done,20/10/2022 14:27,20/10/2022 14:39
