Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
RHINENG-14348,Bug,New,RHINENG,Red Hat Insights Engineering,software,,13/11/2024 12:25,
RHINENG-14132,Bug,In Progress,RHINENG,Red Hat Insights Engineering,software,,05/11/2024 23:02,
RHINENG-14110,Bug,Closed,RHINENG,Red Hat Insights Engineering,software,Done,05/11/2024 11:02,12/11/2024 02:08
RHINENG-14014,Task,Release Pending,RHINENG,Red Hat Insights Engineering,software,Done,31/10/2024 11:09,31/10/2024 11:58
RHINENG-13715,Story,Backlog,RHINENG,Red Hat Insights Engineering,software,,09/08/2023 05:50,
RHINENG-13714,Task,Backlog,RHINENG,Red Hat Insights Engineering,software,,18/01/2024 16:31,
RHINENG-13708,Task,New,RHINENG,Red Hat Insights Engineering,software,,16/10/2024 05:40,
RHINENG-13590,Task,New,RHINENG,Red Hat Insights Engineering,software,,10/10/2024 20:27,
RHINENG-13581,Bug,Code Review,RHINENG,Red Hat Insights Engineering,software,,10/10/2024 13:29,
RHINENG-13577,Bug,Backlog,RHINENG,Red Hat Insights Engineering,software,,10/10/2024 04:47,
RHINENG-13498,Bug,New,RHINENG,Red Hat Insights Engineering,software,,07/10/2024 14:28,
RHINENG-13311,Bug,Closed,RHINENG,Red Hat Insights Engineering,software,Done,27/09/2024 12:27,01/10/2024 10:58
RHINENG-12953,Bug,Closed,RHINENG,Red Hat Insights Engineering,software,Done,25/09/2024 09:04,31/10/2024 09:30
RHINENG-12842,Task,Closed,RHINENG,Red Hat Insights Engineering,software,Done,24/09/2024 14:57,26/09/2024 16:34
RHINENG-12771,Bug,Closed,RHINENG,Red Hat Insights Engineering,software,Not a Bug,23/09/2024 09:14,23/09/2024 13:23
RHINENG-12609,Bug,Closed,RHINENG,Red Hat Insights Engineering,software,Done,18/09/2024 12:30,27/09/2024 07:55
RHINENG-12573,Bug,Closed,RHINENG,Red Hat Insights Engineering,software,Done,16/09/2024 02:09,20/09/2024 11:11
RHINENG-12446,Bug,Closed,RHINENG,Red Hat Insights Engineering,software,Done,10/09/2024 10:30,24/09/2024 18:43
RHINENG-12352,Task,Closed,RHINENG,Red Hat Insights Engineering,software,Done,05/09/2024 13:44,24/09/2024 17:00
RHINENG-12332,Bug,Closed,RHINENG,Red Hat Insights Engineering,software,Cannot Reproduce,05/09/2024 02:10,15/10/2024 11:37
