Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
CM-413,Bug,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,22/10/2024 15:42,31/10/2024 15:01
CM-412,Bug,To Do,CM,Cert Manager support for Red Hat OpenShift,software,,22/10/2024 11:29,
CM-411,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,21/10/2024 06:40,08/11/2024 06:30
CM-410,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,07/10/2024 14:38,17/10/2024 08:29
CM-409,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,07/10/2024 14:37,17/10/2024 08:30
CM-398,Spike,To Do,CM,Cert Manager support for Red Hat OpenShift,software,,19/09/2024 14:22,
CM-397,Spike,To Do,CM,Cert Manager support for Red Hat OpenShift,software,,17/09/2024 05:35,
CM-396,Bug,To Do,CM,Cert Manager support for Red Hat OpenShift,software,,09/09/2024 22:20,
CM-383,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,21/08/2024 06:37,27/08/2024 15:23
CM-380,Bug,To Do,CM,Cert Manager support for Red Hat OpenShift,software,,08/08/2024 19:11,
CM-379,Spike,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,08/08/2024 12:47,23/09/2024 04:14
CM-377,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,21/07/2024 18:40,27/08/2024 15:22
CM-357,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,15/07/2024 07:27,09/10/2024 11:07
CM-342,Task,In Progress,CM,Cert Manager support for Red Hat OpenShift,software,,03/06/2024 10:25,
CM-340,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,21/05/2024 11:09,06/06/2024 12:23
CM-339,Bug,In Progress,CM,Cert Manager support for Red Hat OpenShift,software,,17/05/2024 12:38,
CM-335,Story,Code Review,CM,Cert Manager support for Red Hat OpenShift,software,,23/04/2024 10:41,
CM-334,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,23/04/2024 10:41,29/05/2024 14:28
CM-333,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,23/04/2024 10:41,30/05/2024 13:10
CM-313,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,12/03/2024 11:10,12/03/2024 11:15
CM-301,Spike,To Do,CM,Cert Manager support for Red Hat OpenShift,software,,20/02/2024 15:57,
CM-295,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,01/02/2024 11:26,13/03/2024 05:08
CM-294,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Obsolete,01/02/2024 06:22,11/06/2024 08:13
CM-293,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,01/02/2024 06:19,17/04/2024 07:34
CM-292,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,01/02/2024 06:13,17/04/2024 07:34
CM-291,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Obsolete,01/02/2024 06:09,11/06/2024 08:10
CM-290,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,01/02/2024 06:07,23/04/2024 02:22
CM-267,Task,Review,CM,Cert Manager support for Red Hat OpenShift,software,,30/01/2024 11:39,
CM-266,Spike,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,30/01/2024 08:23,25/04/2024 12:24
CM-264,Spike,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,30/01/2024 07:53,12/03/2024 11:13
CM-262,Story,To Do,CM,Cert Manager support for Red Hat OpenShift,software,,19/01/2024 07:38,
CM-261,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,15/01/2024 10:17,25/10/2024 05:20
CM-256,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,12/01/2024 14:17,16/02/2024 09:49
CM-255,Spike,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,09/01/2024 09:05,15/01/2024 08:53
CM-254,Spike,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,27/12/2023 10:02,22/05/2024 07:06
CM-252,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,22/12/2023 10:45,16/01/2024 00:38
CM-251,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,21/12/2023 21:44,16/01/2024 00:33
CM-246,Spike,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,08/12/2023 05:30,20/12/2023 04:17
CM-238,Spike,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,23/11/2023 11:14,21/12/2023 08:52
CM-237,Spike,To Do,CM,Cert Manager support for Red Hat OpenShift,software,,23/11/2023 10:54,
CM-236,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,23/11/2023 10:49,16/01/2024 00:39
CM-235,Spike,Review,CM,Cert Manager support for Red Hat OpenShift,software,,23/11/2023 05:59,
CM-233,Task,Code Review,CM,Cert Manager support for Red Hat OpenShift,software,,16/11/2023 09:28,
CM-231,Spike,Review,CM,Cert Manager support for Red Hat OpenShift,software,,03/11/2023 12:15,
CM-229,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,01/11/2023 02:43,28/12/2023 06:57
CM-228,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,01/11/2023 02:41,28/12/2023 06:58
CM-224,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,16/10/2023 14:05,15/11/2023 03:12
CM-219,Task,In Progress,CM,Cert Manager support for Red Hat OpenShift,software,,13/10/2023 07:01,
CM-215,Bug,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,10/10/2023 10:42,16/01/2024 00:39
CM-214,Bug,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,10/10/2023 10:42,15/11/2023 01:08
CM-213,Bug,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,10/10/2023 10:29,15/11/2023 03:12
CM-208,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,03/10/2023 14:13,26/10/2023 07:48
CM-207,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,03/10/2023 14:08,07/11/2023 14:29
CM-206,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,03/10/2023 14:07,03/11/2023 08:37
CM-204,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,28/09/2023 12:21,29/09/2023 07:13
CM-201,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,21/09/2023 12:00,26/10/2023 07:48
CM-200,Bug,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,20/09/2023 13:35,02/10/2023 00:49
CM-198,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,07/09/2023 11:02,02/10/2023 00:49
CM-189,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,13/09/2023 08:24,16/01/2024 00:38
CM-188,Task,To Do,CM,Cert Manager support for Red Hat OpenShift,software,,11/09/2023 12:20,
CM-184,Task,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,07/09/2023 11:22,05/11/2023 23:12
CM-183,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,07/09/2023 11:04,16/01/2024 00:39
CM-182,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,07/09/2023 11:04,25/09/2023 10:48
CM-180,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done-Errata,07/09/2023 10:53,15/11/2023 01:08
CM-179,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Obsolete,07/09/2023 10:53,07/09/2023 10:53
CM-177,Story,Closed,CM,Cert Manager support for Red Hat OpenShift,software,Done,06/09/2023 10:23,26/09/2023 09:04
