Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
NE-1907,Story,Code Review,NE,Network Edge,software,,11/11/2024 20:15,
NE-1906,Story,To Do,NE,Network Edge,software,,08/11/2024 23:15,
NE-1905,Story,To Do,NE,Network Edge,software,,08/11/2024 23:15,
NE-1904,Story,To Do,NE,Network Edge,software,,08/11/2024 23:15,
NE-1903,Story,To Do,NE,Network Edge,software,,07/11/2024 23:20,
NE-1902,Story,To Do,NE,Network Edge,software,,07/11/2024 23:20,
NE-1901,Story,To Do,NE,Network Edge,software,,07/11/2024 23:20,
NE-1900,Story,In Progress,NE,Network Edge,software,,07/11/2024 17:52,
NE-1898,Epic,New,NE,Network Edge,software,,07/11/2024 14:26,
NE-1897,Story,To Do,NE,Network Edge,software,,06/11/2024 23:17,
NE-1896,Story,To Do,NE,Network Edge,software,,06/11/2024 23:17,
NE-1895,Story,To Do,NE,Network Edge,software,,06/11/2024 23:17,
NE-1894,Task,To Do,NE,Network Edge,software,,06/11/2024 18:37,
NE-1893,Task,To Do,NE,Network Edge,software,,06/11/2024 18:36,
NE-1890,Epic,Closed,NE,Network Edge,software,Done,06/11/2024 05:25,06/11/2024 05:35
NE-1889,Story,To Do,NE,Network Edge,software,,05/11/2024 23:13,
NE-1888,Story,To Do,NE,Network Edge,software,,05/11/2024 23:13,
NE-1887,Story,To Do,NE,Network Edge,software,,05/11/2024 23:13,
NE-1886,Story,To Do,NE,Network Edge,software,,05/11/2024 23:13,
NE-1885,Story,To Do,NE,Network Edge,software,,05/11/2024 23:13,
NE-1884,Story,To Do,NE,Network Edge,software,,05/11/2024 23:13,
NE-1883,Story,To Do,NE,Network Edge,software,,05/11/2024 23:13,
NE-1882,Story,To Do,NE,Network Edge,software,,05/11/2024 23:13,
NE-1881,Story,To Do,NE,Network Edge,software,,05/11/2024 23:13,
NE-1880,Story,To Do,NE,Network Edge,software,,05/11/2024 20:55,
NE-1879,Epic,New,NE,Network Edge,software,,05/11/2024 20:51,
NE-1878,Story,To Do,NE,Network Edge,software,,05/11/2024 20:34,
NE-1877,Story,To Do,NE,Network Edge,software,,05/11/2024 20:33,
NE-1876,Story,Code Review,NE,Network Edge,software,,16/10/2024 04:41,
NE-1875,Epic,In Progress,NE,Network Edge,software,,05/11/2024 20:26,
NE-1874,Epic,New,NE,Network Edge,software,,05/11/2024 18:44,
NE-1873,Epic,New,NE,Network Edge,software,,05/11/2024 18:36,
NE-1871,Story,Code Review,NE,Network Edge,software,,04/11/2024 19:26,
NE-1870,Story,Code Review,NE,Network Edge,software,,04/11/2024 19:09,
NE-1869,Story,Code Review,NE,Network Edge,software,,04/11/2024 19:01,
NE-1867,Story,To Do,NE,Network Edge,software,,31/10/2024 18:26,
NE-1866,Epic,New,NE,Network Edge,software,,30/10/2024 16:58,
NE-1865,Epic,In Progress,NE,Network Edge,software,,30/10/2024 14:01,
NE-1863,Story,To Do,NE,Network Edge,software,,21/10/2024 23:12,
NE-1862,Story,To Do,NE,Network Edge,software,,21/10/2024 23:12,
NE-1861,Story,To Do,NE,Network Edge,software,,21/10/2024 23:12,
NE-1859,Epic,New,NE,Network Edge,software,,02/11/2023 18:40,
NE-1858,Story,To Do,NE,Network Edge,software,,16/10/2024 23:12,
NE-1857,Story,To Do,NE,Network Edge,software,,16/10/2024 23:12,
NE-1856,Story,To Do,NE,Network Edge,software,,16/10/2024 23:12,
NE-1855,Story,Closed,NE,Network Edge,software,Duplicate,15/10/2024 23:16,16/10/2024 07:44
NE-1854,Story,Closed,NE,Network Edge,software,Obsolete,15/10/2024 23:12,28/10/2024 14:31
NE-1853,Story,Closed,NE,Network Edge,software,Obsolete,15/10/2024 23:12,28/10/2024 14:30
NE-1852,Story,Closed,NE,Network Edge,software,Obsolete,15/10/2024 23:12,28/10/2024 14:30
NE-1851,Story,To Do,NE,Network Edge,software,,15/10/2024 16:15,
NE-1850,Story,In Progress,NE,Network Edge,software,,15/10/2024 16:15,
NE-1844,Story,Closed,NE,Network Edge,software,Obsolete,15/10/2024 12:41,16/10/2024 09:10
NE-1843,Story,To Do,NE,Network Edge,software,,15/10/2024 12:37,
NE-1842,Story,To Do,NE,Network Edge,software,,15/10/2024 12:36,
NE-1840,Epic,In Progress,NE,Network Edge,software,,15/10/2024 12:09,
NE-1839,Story,Closed,NE,Network Edge,software,Obsolete,15/10/2024 01:23,29/10/2024 00:40
NE-1838,Story,Closed,NE,Network Edge,software,Obsolete,15/10/2024 01:23,29/10/2024 00:41
NE-1837,Story,In Progress,NE,Network Edge,software,,15/10/2024 01:23,
NE-1836,Story,To Do,NE,Network Edge,software,,15/10/2024 01:22,
NE-1835,Story,To Do,NE,Network Edge,software,,15/10/2024 01:22,
NE-1834,Story,To Do,NE,Network Edge,software,,15/10/2024 01:22,
NE-1833,Story,To Do,NE,Network Edge,software,,15/10/2024 01:20,
NE-1832,Story,To Do,NE,Network Edge,software,,15/10/2024 01:20,
NE-1831,Story,To Do,NE,Network Edge,software,,15/10/2024 01:20,
NE-1830,Story,In Progress,NE,Network Edge,software,,10/10/2024 18:54,
NE-1829,Story,Closed,NE,Network Edge,software,Done,10/10/2024 18:46,04/11/2024 15:59
NE-1828,Story,In Progress,NE,Network Edge,software,,10/10/2024 18:46,
NE-1827,Story,Closed,NE,Network Edge,software,Done,10/10/2024 18:44,10/10/2024 18:48
NE-1825,Task,To Do,NE,Network Edge,software,,08/10/2024 11:24,
NE-1824,Epic,In Progress,NE,Network Edge,software,,08/10/2024 11:18,
NE-1823,Story,To Do,NE,Network Edge,software,,20/09/2024 16:45,
NE-1822,Story,To Do,NE,Network Edge,software,,20/09/2024 15:50,
NE-1821,Story,To Do,NE,Network Edge,software,,18/09/2024 19:51,
NE-1820,Story,To Do,NE,Network Edge,software,,13/09/2024 21:11,
NE-1819,Story,To Do,NE,Network Edge,software,,13/09/2024 21:11,
NE-1818,Story,To Do,NE,Network Edge,software,,13/09/2024 21:11,
NE-1817,Epic,In Progress,NE,Network Edge,software,,13/09/2024 21:10,
NE-1816,Epic,New,NE,Network Edge,software,,11/09/2024 19:47,
NE-1815,Story,Code Review,NE,Network Edge,software,,06/09/2024 15:25,
NE-1814,Story,To Do,NE,Network Edge,software,,05/09/2024 02:34,
NE-1813,Story,To Do,NE,Network Edge,software,,05/09/2024 02:32,
NE-1812,Story,To Do,NE,Network Edge,software,,05/09/2024 02:29,
NE-1811,Story,Closed,NE,Network Edge,software,Done,04/09/2024 15:38,19/10/2024 07:55
NE-1810,Story,To Do,NE,Network Edge,software,,04/09/2024 13:48,
NE-1809,Story,To Do,NE,Network Edge,software,,03/09/2024 12:28,
NE-1808,Story,To Do,NE,Network Edge,software,,03/09/2024 12:26,
NE-1807,Story,Code Review,NE,Network Edge,software,,03/09/2024 12:22,
NE-1806,Story,Closed,NE,Network Edge,software,Done,03/09/2024 12:15,15/10/2024 08:34
NE-1805,Spike,In Progress,NE,Network Edge,software,,02/09/2024 05:52,
NE-1804,Story,Closed,NE,Network Edge,software,Done,15/08/2024 17:19,19/08/2024 17:28
NE-1802,Story,Closed,NE,Network Edge,software,Done,13/08/2024 14:03,18/09/2024 17:32
NE-1801,Story,To Do,NE,Network Edge,software,,07/08/2024 23:16,
NE-1800,Story,To Do,NE,Network Edge,software,,07/08/2024 23:16,
NE-1799,Story,To Do,NE,Network Edge,software,,07/08/2024 23:16,
NE-1798,Story,Closed,NE,Network Edge,software,Done,05/08/2024 11:34,08/08/2024 13:57
NE-1797,Story,To Do,NE,Network Edge,software,,03/08/2024 23:17,
NE-1796,Story,To Do,NE,Network Edge,software,,03/08/2024 23:17,
NE-1795,Story,To Do,NE,Network Edge,software,,03/08/2024 23:17,
NE-1794,Story,Closed,NE,Network Edge,software,Done,03/08/2024 02:17,07/08/2024 08:39
NE-1791,Task,To Do,NE,Network Edge,software,,31/07/2024 14:37,
NE-1790,Story,Code Review,NE,Network Edge,software,,29/07/2024 13:16,
NE-1789,Story,Closed,NE,Network Edge,software,Won't Do,29/07/2024 12:54,08/11/2024 15:56
NE-1788,Story,Closed,NE,Network Edge,software,Done,29/07/2024 12:22,16/09/2024 15:22
NE-1787,Task,To Do,NE,Network Edge,software,,29/07/2024 06:50,
NE-1786,Story,Closed,NE,Network Edge,software,Done,26/07/2024 13:56,29/07/2024 02:10
NE-1785,Story,Closed,NE,Network Edge,software,Done,26/07/2024 13:55,26/07/2024 14:00
NE-1784,Story,Closed,NE,Network Edge,software,Done,26/07/2024 13:53,26/07/2024 14:04
NE-1783,Story,Closed,NE,Network Edge,software,Obsolete,26/07/2024 13:52,26/07/2024 13:58
NE-1781,Story,Closed,NE,Network Edge,software,Duplicate,24/07/2024 05:19,24/07/2024 05:35
NE-1780,Story,Closed,NE,Network Edge,software,Obsolete,24/07/2024 05:19,22/10/2024 13:37
NE-1779,Story,Closed,NE,Network Edge,software,Done,24/07/2024 05:18,22/10/2024 17:55
NE-1778,Story,Closed,NE,Network Edge,software,Done,24/07/2024 05:17,22/10/2024 17:55
NE-1777,Story,Closed,NE,Network Edge,software,Done,22/07/2024 15:41,17/10/2024 08:34
NE-1776,Story,Closed,NE,Network Edge,software,Done,22/07/2024 15:06,03/09/2024 07:31
NE-1775,Story,Closed,NE,Network Edge,software,Done,22/07/2024 14:59,03/09/2024 07:08
NE-1774,Story,Closed,NE,Network Edge,software,Done,11/07/2024 23:41,03/08/2024 02:22
NE-1773,Story,Review,NE,Network Edge,software,,02/04/2024 20:17,
NE-1772,Story,To Do,NE,Network Edge,software,,04/07/2024 23:12,
NE-1771,Story,To Do,NE,Network Edge,software,,04/07/2024 23:12,
NE-1770,Story,To Do,NE,Network Edge,software,,04/07/2024 23:12,
