Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
JWS-3426,Bug,New,JWS,JBoss Web Server,software,,11/11/2024 17:05,
JWS-3425,Task,New,JWS,JBoss Web Server,software,,07/11/2024 15:28,
JWS-3421,Bug,New,JWS,JBoss Web Server,software,,06/11/2024 17:00,
JWS-3416,Task,Closed,JWS,JBoss Web Server,software,Done,25/10/2024 14:23,07/11/2024 11:22
JWS-3415,Task,Closed,JWS,JBoss Web Server,software,Done,25/10/2024 14:21,29/10/2024 14:46
JWS-3412,Task,Closed,JWS,JBoss Web Server,software,Done,25/10/2024 07:10,07/11/2024 13:07
JWS-3409,Task,Closed,JWS,JBoss Web Server,software,Done,18/10/2024 11:56,18/10/2024 11:57
JWS-3406,Epic,New,JWS,JBoss Web Server,software,,16/10/2024 09:46,
JWS-3404,Task,Closed,JWS,JBoss Web Server,software,Done,11/10/2024 14:06,29/10/2024 10:47
JWS-3403,Task,Closed,JWS,JBoss Web Server,software,Done,11/10/2024 14:01,21/10/2024 12:17
JWS-3396,Task,Closed,JWS,JBoss Web Server,software,Done,30/09/2024 14:37,01/10/2024 15:10
JWS-3395,Task,In Progress,JWS,JBoss Web Server,software,,30/09/2024 13:06,
JWS-3394,Task,Closed,JWS,JBoss Web Server,software,Done,30/09/2024 13:05,10/10/2024 14:21
JWS-3393,Task,Closed,JWS,JBoss Web Server,software,Done,30/09/2024 12:44,10/10/2024 14:17
JWS-3388,Task,New,JWS,JBoss Web Server,software,,27/09/2024 14:40,
JWS-3387,Bug,Closed,JWS,JBoss Web Server,software,Duplicate,25/09/2024 16:38,25/09/2024 16:49
JWS-3381,Bug,Closed,JWS,JBoss Web Server,software,Done,24/09/2024 10:59,07/11/2024 13:27
JWS-3379,Task,New,JWS,JBoss Web Server,software,,23/09/2024 19:08,
JWS-3378,Bug,In Progress,JWS,JBoss Web Server,software,,23/09/2024 19:01,
JWS-3377,Task,New,JWS,JBoss Web Server,software,,23/09/2024 12:50,
JWS-3373,Task,Closed,JWS,JBoss Web Server,software,Done,20/09/2024 09:46,25/09/2024 14:05
JWS-3372,Feature,New,JWS,JBoss Web Server,software,,19/09/2024 09:24,
JWS-3371,Task,Closed,JWS,JBoss Web Server,software,Done,18/09/2024 11:02,23/09/2024 13:21
JWS-3362,Bug,Closed,JWS,JBoss Web Server,software,Done,26/08/2024 16:17,24/09/2024 10:29
JWS-3361,Epic,Closed,JWS,JBoss Web Server,software,Done,26/08/2024 14:18,19/09/2024 12:28
JWS-3358,Bug,New,JWS,JBoss Web Server,software,,15/08/2024 15:10,
JWS-3348,Bug,New,JWS,JBoss Web Server,software,,06/08/2024 11:17,
JWS-3336,Bug,Closed,JWS,JBoss Web Server,software,Done,23/07/2024 18:36,06/08/2024 14:48
JWS-3332,Component Upgrade,Closed,JWS,JBoss Web Server,software,Done,09/07/2024 10:24,06/08/2024 14:48
JWS-3331,Feature,New,JWS,JBoss Web Server,software,,08/07/2024 03:01,
JWS-3322,Bug,Closed,JWS,JBoss Web Server,software,Done,24/06/2024 20:26,06/08/2024 14:48
JWS-3286,Task,New,JWS,JBoss Web Server,software,,03/06/2024 09:54,
JWS-3281,Component Upgrade,Closed,JWS,JBoss Web Server,software,Won't Do,29/05/2024 12:04,30/05/2024 11:39
JWS-3277,Bug,New,JWS,JBoss Web Server,software,,21/05/2024 06:53,
JWS-3256,Task,Closed,JWS,JBoss Web Server,software,Done,10/04/2024 11:24,13/09/2024 09:16
JWS-3255,Component Upgrade,New,JWS,JBoss Web Server,software,,10/04/2024 11:07,
JWS-3253,Component Upgrade,Closed,JWS,JBoss Web Server,software,Done,03/04/2024 14:13,11/07/2024 11:43
JWS-3252,Component Upgrade,Closed,JWS,JBoss Web Server,software,Done,03/04/2024 14:10,31/07/2024 11:31
JWS-3250,Task,Closed,JWS,JBoss Web Server,software,Done,03/04/2024 10:49,04/04/2024 15:28
JWS-3248,Task,Closed,JWS,JBoss Web Server,software,Done,28/03/2024 14:48,12/04/2024 08:10
JWS-3241,Component Upgrade,Closed,JWS,JBoss Web Server,software,Done,25/03/2024 16:43,31/07/2024 11:31
JWS-3240,Component Upgrade,Closed,JWS,JBoss Web Server,software,Done,25/03/2024 16:41,31/07/2024 11:31
JWS-3213,Bug,Closed,JWS,JBoss Web Server,software,Done,27/02/2024 13:15,15/03/2024 08:51
JWS-3212,Component Upgrade,Closed,JWS,JBoss Web Server,software,Not a Bug,27/02/2024 10:16,05/03/2024 13:19
JWS-3211,Bug,Closed,JWS,JBoss Web Server,software,Done-Errata,26/02/2024 11:15,18/03/2024 14:53
JWS-3210,Bug,Closed,JWS,JBoss Web Server,software,Done,22/02/2024 13:41,19/03/2024 16:01
JWS-3209,Bug,Closed,JWS,JBoss Web Server,software,Done,21/02/2024 17:14,28/02/2024 12:36
JWS-3208,Bug,Closed,JWS,JBoss Web Server,software,Done,21/02/2024 17:06,15/03/2024 09:16
JWS-3207,Feature,Closed,JWS,JBoss Web Server,software,Done-Errata,21/02/2024 15:31,18/03/2024 11:25
JWS-3204,Bug,Closed,JWS,JBoss Web Server,software,Duplicate,20/02/2024 15:36,13/09/2024 10:35
JWS-3194,Component Upgrade,Closed,JWS,JBoss Web Server,software,Done,13/02/2024 12:16,19/03/2024 15:55
JWS-3170,Task,Closed,JWS,JBoss Web Server,software,Done,22/01/2024 15:54,19/03/2024 15:57
JWS-3163,Bug,Closed,JWS,JBoss Web Server,software,Done,11/01/2024 17:23,28/02/2024 12:41
JWS-3162,Task,Closed,JWS,JBoss Web Server,software,Done,27/12/2023 13:29,13/02/2024 18:11
JWS-3159,Bug,Closed,JWS,JBoss Web Server,software,Not a Bug,12/12/2023 07:46,13/12/2023 10:58
