Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
MDC-72,Feature,New,MDC,Marvell DPU Collaboration,software,,17/10/2024 08:46,
MDC-71,Bug,New,MDC,Marvell DPU Collaboration,software,,17/10/2024 08:38,
MDC-70,Feature,New,MDC,Marvell DPU Collaboration,software,,17/10/2024 08:34,
MDC-69,Bug,Closed,MDC,Marvell DPU Collaboration,software,Done,11/10/2024 14:38,11/10/2024 14:41
MDC-68,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,20/09/2024 16:43,20/09/2024 16:43
MDC-67,Story,New,MDC,Marvell DPU Collaboration,software,,30/08/2024 14:20,
MDC-66,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,24/07/2024 17:59,02/09/2024 06:42
MDC-65,Story,In Progress,MDC,Marvell DPU Collaboration,software,,24/07/2024 17:59,
MDC-64,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,24/07/2024 17:58,02/09/2024 06:40
MDC-63,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,09/07/2024 19:43,02/09/2024 06:39
MDC-62,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,19/01/2024 03:04,28/06/2024 15:30
MDC-61,Story,In Progress,MDC,Marvell DPU Collaboration,software,,28/06/2024 15:27,
MDC-60,Story,In Progress,MDC,Marvell DPU Collaboration,software,,28/06/2024 15:27,
MDC-59,Story,In Progress,MDC,Marvell DPU Collaboration,software,,28/06/2024 15:17,
MDC-58,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,17/05/2024 14:39,17/05/2024 14:41
MDC-57,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,26/04/2024 14:13,26/04/2024 14:14
MDC-56,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,26/04/2024 14:10,26/04/2024 14:14
MDC-55,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,26/04/2024 14:07,26/04/2024 14:09
MDC-54,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,26/04/2024 14:06,17/05/2024 14:32
MDC-53,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,05/04/2024 04:39,05/04/2024 04:39
MDC-52,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,28/03/2024 15:46,28/06/2024 15:31
MDC-51,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,28/03/2024 15:46,11/04/2024 23:10
MDC-50,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,15/03/2024 14:14,26/04/2024 14:06
MDC-49,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,15/03/2024 14:13,28/03/2024 15:41
MDC-48,Story,Closed,MDC,Marvell DPU Collaboration,software,Done,12/02/2024 19:41,15/03/2024 14:13
MDC-47,Story,In Progress,MDC,Marvell DPU Collaboration,software,,12/02/2024 20:44,
MDC-46,Story,Closed,MDC,Marvell DPU Collaboration,software,Won't Do,12/02/2024 20:47,04/04/2024 13:09
MDC-45,Story,New,MDC,Marvell DPU Collaboration,software,,13/02/2024 19:24,
MDC-44,Story,In Progress,MDC,Marvell DPU Collaboration,software,,19/01/2024 02:33,
MDC-43,Story,In Progress,MDC,Marvell DPU Collaboration,software,,19/01/2024 02:16,
