Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
WTO-315,Bug,Open,WTO,Web Terminal for OpenShift,software,,08/11/2024 15:07,
WTO-314,Feature,Closed,WTO,Web Terminal for OpenShift,software,Done-Errata,18/10/2024 19:49,23/10/2024 00:19
WTO-313,Bug,Open,WTO,Web Terminal for OpenShift,software,,18/10/2024 12:14,
WTO-312,Bug,Open,WTO,Web Terminal for OpenShift,software,,01/10/2024 22:00,
WTO-310,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,26/09/2024 10:57,02/10/2024 15:09
WTO-308,Task,Open,WTO,Web Terminal for OpenShift,software,,18/09/2024 11:28,
WTO-307,Feature,Open,WTO,Web Terminal for OpenShift,software,,13/09/2024 14:55,
WTO-306,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,10/09/2024 20:38,28/09/2024 21:19
WTO-305,Bug,Coding In Progress,WTO,Web Terminal for OpenShift,software,,29/08/2024 12:51,
WTO-304,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,03/09/2024 09:08,10/09/2024 13:48
WTO-302,Bug,Closed,WTO,Web Terminal for OpenShift,software,Done,12/08/2024 16:05,13/08/2024 15:00
WTO-301,Feature,Closed,WTO,Web Terminal for OpenShift,software,Done-Errata,08/08/2024 15:23,13/08/2024 00:28
WTO-299,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,31/07/2024 13:19,01/08/2024 16:39
WTO-298,Task,Resolved,WTO,Web Terminal for OpenShift,software,Done,25/07/2024 20:40,15/08/2024 13:22
WTO-297,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,19/07/2024 10:55,19/07/2024 15:11
WTO-296,Feature Request,Open,WTO,Web Terminal for OpenShift,software,,17/07/2024 01:19,
WTO-295,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,11/07/2024 23:41,18/07/2024 10:12
WTO-293,Feature,Closed,WTO,Web Terminal for OpenShift,software,Done,09/07/2024 17:46,13/09/2024 14:27
WTO-292,Task,Open,WTO,Web Terminal for OpenShift,software,,04/07/2024 13:48,
WTO-291,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,02/07/2024 12:24,05/07/2024 15:58
WTO-290,Feature,Open,WTO,Web Terminal for OpenShift,software,,25/06/2024 15:52,
WTO-288,Task,Resolved,WTO,Web Terminal for OpenShift,software,Done,07/06/2024 17:20,07/06/2024 17:21
WTO-287,Feature,Open,WTO,Web Terminal for OpenShift,software,,04/06/2024 19:14,
WTO-286,Feature,Open,WTO,Web Terminal for OpenShift,software,,04/06/2024 18:55,
WTO-285,Feature,Open,WTO,Web Terminal for OpenShift,software,,03/06/2024 18:31,
WTO-284,Bug,Open,WTO,Web Terminal for OpenShift,software,,17/05/2024 21:44,
WTO-281,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,03/05/2024 11:31,07/05/2024 13:54
WTO-279,Bug,Closed,WTO,Web Terminal for OpenShift,software,Done,29/04/2024 15:47,01/05/2024 16:01
WTO-277,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,29/04/2024 12:41,29/04/2024 15:45
WTO-276,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,24/04/2024 11:08,07/05/2024 13:54
WTO-275,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,16/04/2024 11:11,24/04/2024 10:44
WTO-270,Task,Closed,WTO,Web Terminal for OpenShift,software,Done,12/04/2024 14:19,24/04/2024 10:50
