Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
WAGB-79,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 15:02,04/08/2022 15:03
WAGB-78,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 15:01,04/08/2022 15:03
WAGB-77,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 15:01,04/08/2022 15:03
WAGB-76,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 15:01,04/08/2022 15:03
WAGB-75,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 15:00,04/08/2022 15:03
WAGB-74,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 15:00,04/08/2022 15:03
WAGB-73,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 15:00,04/08/2022 15:03
WAGB-72,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 15:00,04/08/2022 15:03
WAGB-71,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:59,04/08/2022 15:03
WAGB-70,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:59,04/08/2022 15:03
WAGB-69,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:59,04/08/2022 15:03
WAGB-68,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:59,04/08/2022 15:03
WAGB-67,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:58,04/08/2022 15:03
WAGB-66,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:58,04/08/2022 15:03
WAGB-65,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:57,04/08/2022 15:03
WAGB-64,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:57,04/08/2022 15:03
WAGB-63,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:57,04/08/2022 15:03
WAGB-62,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:56,04/08/2022 15:03
WAGB-61,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:56,04/08/2022 15:03
WAGB-60,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:55,04/08/2022 15:03
WAGB-59,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:55,04/08/2022 15:03
WAGB-58,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:55,04/08/2022 15:03
WAGB-57,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:54,04/08/2022 15:03
WAGB-56,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:54,04/08/2022 15:03
WAGB-55,Task,Done,WAGB,MI QE Achievements Project,business,Won't Do,04/08/2022 14:54,04/08/2022 15:03
WAGB-54,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:45,09/05/2022 13:14
WAGB-53,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:44,09/05/2022 13:14
WAGB-52,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:44,09/05/2022 13:14
WAGB-51,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:44,09/05/2022 13:14
WAGB-49,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:43,09/05/2022 13:14
WAGB-48,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:42,09/05/2022 13:14
WAGB-47,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:41,09/05/2022 13:14
WAGB-45,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:41,09/05/2022 13:14
WAGB-44,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:40,09/05/2022 13:14
WAGB-42,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:40,09/05/2022 13:14
WAGB-41,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:39,09/05/2022 13:14
WAGB-39,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:38,09/05/2022 13:14
WAGB-37,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:08,09/05/2022 13:14
WAGB-35,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:08,09/05/2022 13:14
WAGB-34,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:07,09/05/2022 13:14
WAGB-33,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:07,09/05/2022 13:14
WAGB-31,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:06,09/05/2022 13:14
WAGB-30,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 12:05,09/05/2022 13:14
WAGB-29,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 08:25,09/05/2022 13:14
WAGB-28,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:56,09/05/2022 08:07
WAGB-25,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:55,09/05/2022 08:07
WAGB-24,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:54,09/05/2022 08:07
WAGB-23,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:54,09/05/2022 08:07
WAGB-21,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:53,09/05/2022 08:07
WAGB-20,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:52,09/05/2022 08:07
WAGB-18,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:51,09/05/2022 08:07
WAGB-17,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:51,09/05/2022 08:07
WAGB-16,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:51,09/05/2022 08:07
WAGB-15,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:50,09/05/2022 08:07
WAGB-13,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:49,09/05/2022 08:07
WAGB-12,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:49,09/05/2022 08:07
WAGB-11,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:48,09/05/2022 08:07
WAGB-10,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:48,09/05/2022 08:07
WAGB-9,Task,Done,WAGB,MI QE Achievements Project,business,Done,09/05/2022 07:48,09/05/2022 08:07
