Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
MIG-1668,Bug,New,MIG,OpenShift Migration Toolkit for Containers,software,,11/11/2024 08:02,
MIG-1666,Task,Testing,MIG,OpenShift Migration Toolkit for Containers,software,,06/11/2024 13:13,
MIG-1665,Task,Testing,MIG,OpenShift Migration Toolkit for Containers,software,,06/11/2024 13:11,
MIG-1664,Task,In Progress,MIG,OpenShift Migration Toolkit for Containers,software,,06/11/2024 13:10,
MIG-1663,Task,Closed,MIG,OpenShift Migration Toolkit for Containers,software,Done,30/10/2024 03:58,31/10/2024 01:09
MIG-1661,Bug,New,MIG,OpenShift Migration Toolkit for Containers,software,,17/10/2024 13:51,
MIG-1660,Bug,New,MIG,OpenShift Migration Toolkit for Containers,software,,17/10/2024 13:35,
MIG-1659,Bug,New,MIG,OpenShift Migration Toolkit for Containers,software,,14/10/2024 03:50,
MIG-1651,Task,Closed,MIG,OpenShift Migration Toolkit for Containers,software,Done,25/09/2024 17:40,28/09/2024 17:26
MIG-1650,Bug,New,MIG,OpenShift Migration Toolkit for Containers,software,,25/09/2024 12:29,
MIG-1649,Bug,New,MIG,OpenShift Migration Toolkit for Containers,software,,24/09/2024 10:54,
MIG-1629,Bug,New,MIG,OpenShift Migration Toolkit for Containers,software,,18/09/2024 04:42,
MIG-1622,Task,Release Pending,MIG,OpenShift Migration Toolkit for Containers,software,Done,10/09/2024 14:04,31/10/2024 19:46
MIG-1620,Task,Testing,MIG,OpenShift Migration Toolkit for Containers,software,,08/09/2024 13:27,
MIG-1616,Bug,New,MIG,OpenShift Migration Toolkit for Containers,software,,06/09/2024 02:34,
MIG-1613,Task,Closed,MIG,OpenShift Migration Toolkit for Containers,software,Done,02/09/2024 05:24,04/09/2024 08:10
MIG-1612,Task,Closed,MIG,OpenShift Migration Toolkit for Containers,software,Done,02/09/2024 05:09,04/09/2024 08:10
MIG-1611,Task,Closed,MIG,OpenShift Migration Toolkit for Containers,software,Done,01/09/2024 13:39,26/09/2024 11:17
MIG-1610,Bug,Closed,MIG,OpenShift Migration Toolkit for Containers,software,Done-Errata,30/08/2024 12:12,26/09/2024 03:46
MIG-1609,Task,Closed,MIG,OpenShift Migration Toolkit for Containers,software,Done,30/08/2024 10:17,13/11/2024 05:33
MIG-1608,Task,In Progress,MIG,OpenShift Migration Toolkit for Containers,software,,28/08/2024 09:46,
MIG-1607,Task,New,MIG,OpenShift Migration Toolkit for Containers,software,,28/08/2024 09:44,
MIG-1606,Task,New,MIG,OpenShift Migration Toolkit for Containers,software,,28/08/2024 09:44,
MIG-1605,Task,New,MIG,OpenShift Migration Toolkit for Containers,software,,28/08/2024 09:44,
MIG-1604,Task,In Progress,MIG,OpenShift Migration Toolkit for Containers,software,,28/08/2024 09:43,
MIG-1603,Task,In Progress,MIG,OpenShift Migration Toolkit for Containers,software,,28/08/2024 09:42,
MIG-1602,Epic,In Progress,MIG,OpenShift Migration Toolkit for Containers,software,,28/08/2024 09:41,
MIG-1600,Bug,New,MIG,OpenShift Migration Toolkit for Containers,software,,26/08/2024 03:47,
