 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.37,0.74,0.37,1.36,0.99,0.25,0.12
01:00 - 02:00,0.49,0.37,0.37,0.49,0.25,0.25,0.25
02:00 - 03:00,0.25,0.49,0.99,0.25,0.86,0.0,0.86
03:00 - 04:00,0.49,0.37,0.49,0.99,0.12,0.0,0.37
04:00 - 05:00,1.36,1.11,0.25,0.62,0.49,0.12,0.99
05:00 - 06:00,2.1,0.74,0.62,0.49,0.12,0.25,1.6
06:00 - 07:00,2.22,1.11,0.62,0.74,0.37,0.25,0.25
07:00 - 08:00,0.12,0.25,0.49,0.25,0.62,0.0,0.0
08:00 - 09:00,0.12,0.25,0.25,0.12,0.12,0.12,0.0
09:00 - 10:00,0.0,0.25,0.12,0.25,0.0,0.12,0.0
10:00 - 11:00,0.0,0.12,0.0,0.0,0.62,0.12,0.0
11:00 - 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:00 - 13:00,0.0,0.12,0.0,0.0,0.0,0.0,0.25
13:00 - 14:00,0.74,0.0,0.0,0.12,0.12,0.0,0.0
14:00 - 15:00,0.74,0.86,1.23,0.37,0.25,0.0,0.0
15:00 - 16:00,0.99,0.62,0.74,2.47,0.74,0.0,0.0
16:00 - 17:00,0.86,0.74,0.62,1.85,0.86,0.0,0.0
17:00 - 18:00,0.37,0.62,0.86,0.86,9.88,0.0,0.0
18:00 - 19:00,4.32,0.37,0.37,0.49,0.37,0.12,0.12
19:00 - 20:00,7.28,0.37,0.49,0.49,0.74,0.0,0.25
20:00 - 21:00,2.22,0.62,0.62,1.98,0.74,0.37,0.12
21:00 - 22:00,0.86,0.74,0.49,1.23,0.74,0.12,0.37
22:00 - 23:00,1.11,0.62,0.25,1.6,1.36,0.25,0.0
23:00 - 00:00,2.1,0.86,1.6,0.49,0.62,0.25,0.0
