 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,1,3,1,4,1,1
01:00 - 02:00,4,3,5,1,9,2,0
02:00 - 03:00,0,6,3,3,4,5,1
03:00 - 04:00,10,0,2,1,2,5,0
04:00 - 05:00,5,4,2,6,10,0,1
05:00 - 06:00,0,3,6,4,6,3,0
06:00 - 07:00,1,1,12,6,6,4,3
07:00 - 08:00,1,4,4,4,6,2,3
08:00 - 09:00,2,6,3,6,14,3,0
09:00 - 10:00,4,1,0,2,5,2,4
10:00 - 11:00,0,2,0,1,3,10,3
11:00 - 12:00,1,0,3,4,5,1,6
12:00 - 13:00,5,2,1,0,0,7,4
13:00 - 14:00,19,6,2,3,0,4,2
14:00 - 15:00,6,6,1,0,3,1,0
15:00 - 16:00,9,19,3,2,16,9,2
16:00 - 17:00,1,6,3,8,1,12,1
17:00 - 18:00,2,4,7,0,1,2,1
18:00 - 19:00,5,1,2,3,0,1,0
19:00 - 20:00,5,3,6,5,3,1,0
20:00 - 21:00,1,10,8,5,0,4,1
21:00 - 22:00,12,5,4,11,3,1,3
22:00 - 23:00,2,7,9,6,3,7,1
23:00 - 00:00,8,5,6,2,7,1,4
