 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.03,0.34,0.69,0.69,0.34,0.69,1.03
01:00 - 02:00,2.06,1.37,0.69,0.34,1.72,1.03,1.72
02:00 - 03:00,2.06,1.03,2.41,1.03,2.75,0.34,0.69
03:00 - 04:00,1.03,1.72,1.72,1.37,1.37,0.69,1.03
04:00 - 05:00,0.69,1.37,0.34,1.72,1.03,0.34,0.0
05:00 - 06:00,0.0,0.69,0.69,0.0,0.69,1.37,0.0
06:00 - 07:00,0.0,0.69,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:00 - 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.34
09:00 - 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 - 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00 - 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:00 - 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00 - 14:00,0.0,0.0,0.34,0.0,0.34,0.0,0.0
14:00 - 15:00,0.34,0.69,0.0,0.0,0.34,0.0,0.0
15:00 - 16:00,0.0,0.34,0.0,0.34,0.34,0.69,0.69
16:00 - 17:00,0.69,1.37,0.69,0.69,0.69,0.34,0.34
17:00 - 18:00,1.03,0.0,0.69,0.0,0.34,0.0,0.34
18:00 - 19:00,0.69,0.34,2.75,2.06,0.0,0.0,1.37
19:00 - 20:00,0.34,1.03,2.06,1.03,2.06,2.06,0.0
20:00 - 21:00,1.03,0.34,0.69,1.03,0.69,0.69,2.41
21:00 - 22:00,0.69,0.34,1.72,1.03,2.41,1.03,1.03
22:00 - 23:00,0.69,1.03,1.37,0.0,1.37,3.09,1.37
23:00 - 00:00,0.34,1.03,0.69,1.03,1.72,0.34,0.34
