 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,0,4,5,6,2,3
01:00 - 02:00,2,1,2,0,1,2,2
02:00 - 03:00,6,6,4,3,5,1,4
03:00 - 04:00,3,0,1,2,9,2,5
04:00 - 05:00,3,7,3,7,3,4,8
05:00 - 06:00,2,10,9,7,2,6,4
06:00 - 07:00,1,3,3,4,5,11,4
07:00 - 08:00,5,9,2,6,2,5,7
08:00 - 09:00,4,3,3,11,4,6,7
09:00 - 10:00,3,7,5,9,2,8,14
10:00 - 11:00,3,13,2,4,3,4,3
11:00 - 12:00,2,8,4,9,2,5,11
12:00 - 13:00,11,6,5,4,1,3,6
13:00 - 14:00,5,5,3,6,8,11,9
14:00 - 15:00,3,10,3,9,5,6,6
15:00 - 16:00,2,4,3,3,6,6,5
16:00 - 17:00,4,4,2,2,9,8,1
17:00 - 18:00,2,11,4,6,7,0,4
18:00 - 19:00,5,4,2,1,3,0,3
19:00 - 20:00,5,4,5,2,1,2,0
20:00 - 21:00,6,3,2,1,3,1,4
21:00 - 22:00,3,4,2,4,0,1,3
22:00 - 23:00,1,3,6,6,4,2,1
23:00 - 00:00,1,3,2,4,2,2,5
