 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,1,1,5,7,1,0
01:00 - 02:00,2,2,3,12,4,2,2
02:00 - 03:00,1,4,5,6,4,2,3
03:00 - 04:00,4,7,3,3,2,4,8
04:00 - 05:00,2,2,5,10,0,3,2
05:00 - 06:00,5,4,2,1,4,3,2
06:00 - 07:00,2,4,4,6,3,3,1
07:00 - 08:00,5,1,7,5,5,3,4
08:00 - 09:00,4,5,7,2,5,3,12
09:00 - 10:00,8,5,4,3,2,2,3
10:00 - 11:00,6,7,3,5,4,3,1
11:00 - 12:00,2,6,4,1,1,1,1
12:00 - 13:00,2,6,6,6,6,8,2
13:00 - 14:00,4,2,8,2,2,2,1
14:00 - 15:00,7,3,8,4,9,4,4
15:00 - 16:00,2,4,5,6,9,4,5
16:00 - 17:00,15,4,4,4,3,2,2
17:00 - 18:00,3,3,4,3,7,2,3
18:00 - 19:00,6,8,3,11,3,3,5
19:00 - 20:00,14,8,2,6,5,0,5
20:00 - 21:00,4,3,8,5,8,1,3
21:00 - 22:00,4,14,10,3,5,3,3
22:00 - 23:00,5,7,6,6,9,2,4
23:00 - 00:00,2,10,8,4,4,4,4
