 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,5,6,15,6,8,9,3
01:00 - 02:00,9,5,4,4,4,5,4
02:00 - 03:00,3,10,6,13,7,13,4
03:00 - 04:00,5,5,13,10,1,6,6
04:00 - 05:00,8,3,8,11,3,10,3
05:00 - 06:00,2,5,6,4,4,7,1
06:00 - 07:00,1,8,5,6,2,8,10
07:00 - 08:00,2,7,4,8,5,7,3
08:00 - 09:00,2,9,4,5,6,5,2
09:00 - 10:00,3,6,8,4,4,4,4
10:00 - 11:00,4,5,6,4,3,2,2
11:00 - 12:00,2,3,2,2,3,3,7
12:00 - 13:00,1,4,2,3,3,1,0
13:00 - 14:00,0,1,1,5,0,0,0
14:00 - 15:00,2,1,0,4,2,0,0
15:00 - 16:00,3,2,0,2,1,0,0
16:00 - 17:00,1,1,1,6,3,0,0
17:00 - 18:00,1,3,1,0,0,2,0
18:00 - 19:00,3,1,1,3,0,0,1
19:00 - 20:00,3,2,5,2,1,0,0
20:00 - 21:00,4,3,4,4,5,1,1
21:00 - 22:00,5,1,10,7,12,3,3
22:00 - 23:00,8,10,20,12,8,5,4
23:00 - 00:00,5,12,8,13,13,4,5
