 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,1,16,1,6,1,0
01:00 - 02:00,0,1,0,0,2,0,0
02:00 - 03:00,1,2,2,4,0,0,0
03:00 - 04:00,2,1,2,0,3,0,1
04:00 - 05:00,3,0,2,1,0,0,0
05:00 - 06:00,0,2,1,1,4,0,3
06:00 - 07:00,4,12,2,4,2,2,1
07:00 - 08:00,5,12,13,10,7,0,1
08:00 - 09:00,5,6,2,7,7,0,0
09:00 - 10:00,2,1,9,10,2,0,0
10:00 - 11:00,4,10,5,13,4,0,0
11:00 - 12:00,5,6,5,8,3,0,2
12:00 - 13:00,12,7,5,13,2,1,0
13:00 - 14:00,11,12,13,11,10,0,0
14:00 - 15:00,10,22,55,18,13,0,1
15:00 - 16:00,13,20,17,8,12,0,0
16:00 - 17:00,55,11,17,28,13,0,0
17:00 - 18:00,14,12,25,21,6,0,0
18:00 - 19:00,14,11,12,16,9,0,0
19:00 - 20:00,12,15,13,14,16,0,1
20:00 - 21:00,7,13,11,17,16,0,0
21:00 - 22:00,10,6,4,12,9,0,0
22:00 - 23:00,6,6,4,7,7,0,0
23:00 - 00:00,6,8,12,25,12,1,4
