 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,6,3,3,1,2,1
01:00 - 02:00,6,4,1,2,5,2,1
02:00 - 03:00,11,7,15,7,6,1,5
03:00 - 04:00,13,31,25,17,13,2,4
04:00 - 05:00,28,30,41,28,25,2,6
05:00 - 06:00,20,27,32,30,21,5,5
06:00 - 07:00,33,23,17,20,11,5,2
07:00 - 08:00,35,45,28,20,43,6,6
08:00 - 09:00,39,35,33,41,22,5,6
09:00 - 10:00,28,44,33,29,15,14,12
10:00 - 11:00,25,21,31,27,35,7,14
11:00 - 12:00,41,33,21,29,23,5,11
12:00 - 13:00,23,22,17,17,17,9,7
13:00 - 14:00,15,10,11,25,9,7,8
14:00 - 15:00,11,19,9,16,14,6,4
15:00 - 16:00,15,17,16,13,14,5,6
16:00 - 17:00,17,12,9,14,8,6,14
17:00 - 18:00,10,14,11,11,7,11,8
18:00 - 19:00,6,9,9,7,5,2,12
19:00 - 20:00,1,7,8,5,3,3,6
20:00 - 21:00,2,4,3,3,2,0,3
21:00 - 22:00,3,4,0,3,1,0,3
22:00 - 23:00,4,1,3,2,0,1,0
23:00 - 00:00,1,3,0,2,4,0,0
