 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.79,1.39,3.37,1.79,0.4,0.4,0.99
01:00 - 02:00,1.39,1.98,0.6,0.99,1.59,0.0,0.0
02:00 - 03:00,0.99,1.98,1.39,0.99,0.79,0.6,0.4
03:00 - 04:00,0.79,0.99,0.6,0.6,0.99,0.4,0.6
04:00 - 05:00,0.4,0.79,0.4,1.19,0.99,0.0,1.39
05:00 - 06:00,0.4,1.79,0.79,1.59,0.79,0.0,0.4
06:00 - 07:00,0.79,1.39,0.4,0.99,0.79,0.79,0.79
07:00 - 08:00,0.4,0.6,1.19,0.2,0.79,0.2,0.2
08:00 - 09:00,0.2,1.19,0.2,1.19,0.4,0.0,0.4
09:00 - 10:00,0.4,0.4,0.4,0.2,0.2,0.0,0.2
10:00 - 11:00,0.6,0.0,0.2,0.2,0.0,0.2,0.6
11:00 - 12:00,0.0,0.4,0.0,0.6,0.79,0.2,0.2
12:00 - 13:00,0.2,0.2,0.0,0.0,0.0,0.0,0.0
13:00 - 14:00,0.99,0.79,0.2,0.0,0.2,0.2,0.0
14:00 - 15:00,0.0,0.4,0.0,0.2,0.0,0.0,0.0
15:00 - 16:00,0.4,0.2,0.4,0.0,0.2,0.0,0.4
16:00 - 17:00,0.0,0.4,0.0,0.2,0.2,0.2,0.4
17:00 - 18:00,0.0,0.0,0.2,0.79,0.0,0.2,0.2
18:00 - 19:00,0.6,0.79,0.4,0.2,0.0,0.2,0.79
19:00 - 20:00,1.19,0.99,1.98,0.4,0.0,0.2,0.6
20:00 - 21:00,1.98,1.39,2.38,1.59,0.0,0.0,1.19
21:00 - 22:00,1.79,0.99,2.18,0.4,0.4,0.2,0.6
22:00 - 23:00,1.79,0.4,0.79,0.0,0.0,0.2,1.39
23:00 - 00:00,1.19,0.6,0.99,0.6,0.0,0.6,1.79
