 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,0,1,1,0,0,0
01:00 - 02:00,1,0,3,2,4,0,0
02:00 - 03:00,12,10,17,8,9,0,0
03:00 - 04:00,16,16,25,121,18,0,0
04:00 - 05:00,23,21,25,35,37,1,0
05:00 - 06:00,20,21,19,14,10,1,0
06:00 - 07:00,21,20,9,9,6,0,0
07:00 - 08:00,12,58,29,21,5,2,0
08:00 - 09:00,18,16,30,43,8,1,2
09:00 - 10:00,20,20,20,27,13,0,0
10:00 - 11:00,21,26,22,27,9,1,0
11:00 - 12:00,20,21,13,8,17,0,1
12:00 - 13:00,13,7,11,6,5,0,1
13:00 - 14:00,15,9,16,13,3,0,0
14:00 - 15:00,9,16,9,8,7,0,1
15:00 - 16:00,14,22,9,9,14,0,1
16:00 - 17:00,4,11,4,2,5,0,1
17:00 - 18:00,2,2,7,7,6,0,2
18:00 - 19:00,5,6,3,2,5,1,0
19:00 - 20:00,0,3,1,0,0,0,0
20:00 - 21:00,5,5,2,1,0,0,0
21:00 - 22:00,2,1,0,4,0,0,2
22:00 - 23:00,3,0,1,1,0,0,1
23:00 - 00:00,1,1,2,1,0,0,2
