 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,1.24,0.93,0.62,0.41,0.21,0.0
01:00 - 02:00,0.0,0.21,0.41,0.21,0.41,0.0,0.0
02:00 - 03:00,0.1,0.21,0.31,0.21,0.62,0.1,0.0
03:00 - 04:00,0.0,0.21,0.21,0.1,0.52,0.1,0.0
04:00 - 05:00,0.0,0.21,0.21,0.52,0.1,0.1,0.1
05:00 - 06:00,0.0,0.1,0.31,0.31,0.41,0.1,0.0
06:00 - 07:00,0.72,0.41,0.21,0.31,0.41,0.1,0.0
07:00 - 08:00,0.62,0.83,0.21,0.52,0.31,0.41,0.1
08:00 - 09:00,0.62,0.52,0.62,0.72,0.21,0.1,0.0
09:00 - 10:00,0.93,1.03,0.62,0.62,0.83,0.31,0.0
10:00 - 11:00,0.52,0.93,0.62,1.75,0.62,0.0,0.21
11:00 - 12:00,0.52,0.83,1.24,1.03,0.83,0.0,0.21
12:00 - 13:00,1.03,0.93,1.44,1.55,0.31,0.0,0.0
13:00 - 14:00,1.44,2.06,2.79,1.34,0.72,0.1,0.0
14:00 - 15:00,1.14,1.86,1.86,1.44,1.14,0.21,0.0
15:00 - 16:00,1.34,1.34,1.86,0.62,1.24,0.0,0.1
16:00 - 17:00,1.24,1.75,1.86,1.34,0.72,0.1,0.1
17:00 - 18:00,0.93,1.55,1.24,0.72,1.24,0.1,0.1
18:00 - 19:00,0.41,0.83,0.83,0.93,1.34,0.31,0.21
19:00 - 20:00,0.72,1.03,1.14,1.14,0.52,0.31,0.21
20:00 - 21:00,1.86,1.03,1.03,0.83,1.24,0.0,0.31
21:00 - 22:00,0.52,1.03,1.24,1.24,0.62,0.0,0.31
22:00 - 23:00,0.52,1.14,0.72,0.72,0.72,0.0,0.1
23:00 - 00:00,0.1,0.52,0.52,0.72,0.52,0.21,0.1
