 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,2,2,2,2,0,0
01:00 - 02:00,0,2,0,2,2,3,0
02:00 - 03:00,2,2,5,1,2,2,1
03:00 - 04:00,1,2,4,0,1,2,0
04:00 - 05:00,2,2,2,1,2,0,0
05:00 - 06:00,2,0,1,0,1,1,1
06:00 - 07:00,0,2,3,4,1,1,5
07:00 - 08:00,2,1,3,4,3,0,4
08:00 - 09:00,1,4,4,2,3,1,1
09:00 - 10:00,1,7,4,3,7,1,0
10:00 - 11:00,8,4,1,5,4,0,1
11:00 - 12:00,5,0,4,6,2,1,0
12:00 - 13:00,8,6,4,0,7,2,1
13:00 - 14:00,5,7,4,7,3,5,1
14:00 - 15:00,5,4,8,4,3,2,0
15:00 - 16:00,3,3,5,4,2,1,1
16:00 - 17:00,10,2,6,5,2,0,1
17:00 - 18:00,8,2,5,8,1,0,4
18:00 - 19:00,2,2,3,7,4,1,1
19:00 - 20:00,8,2,3,5,4,0,0
20:00 - 21:00,1,2,2,3,6,2,1
21:00 - 22:00,0,4,5,3,4,0,1
22:00 - 23:00,2,4,3,2,1,0,1
23:00 - 00:00,1,4,2,4,1,4,1
