 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.49,1.04,1.3,0.9,0.69,1.0,0.32
01:00 - 02:00,0.39,1.23,0.86,0.65,1.55,0.88,0.46
02:00 - 03:00,0.44,0.67,0.6,0.88,0.86,0.74,0.23
03:00 - 04:00,0.56,0.69,1.13,0.76,0.72,0.86,0.35
04:00 - 05:00,0.3,0.79,1.02,0.88,0.95,0.53,0.32
05:00 - 06:00,0.3,1.04,0.76,0.74,0.9,0.6,0.3
06:00 - 07:00,0.32,0.65,0.69,0.74,0.74,0.51,0.28
07:00 - 08:00,0.28,0.79,0.83,0.6,0.58,0.58,0.25
08:00 - 09:00,0.67,0.39,0.39,0.6,0.28,0.3,0.32
09:00 - 10:00,0.67,0.51,0.42,0.44,0.56,0.25,0.32
10:00 - 11:00,0.44,0.58,0.42,0.42,0.53,0.42,0.09
11:00 - 12:00,0.32,0.23,0.53,0.25,0.51,0.19,0.25
12:00 - 13:00,0.32,0.3,0.32,0.37,0.25,0.12,0.19
13:00 - 14:00,0.46,0.42,0.53,0.23,0.35,0.21,0.21
14:00 - 15:00,0.44,0.35,0.58,0.37,0.44,0.3,0.32
15:00 - 16:00,0.56,0.49,0.79,0.58,0.69,0.3,0.14
16:00 - 17:00,0.67,0.67,0.93,0.72,0.76,0.35,0.09
17:00 - 18:00,0.74,0.63,0.74,0.49,1.07,0.28,0.14
18:00 - 19:00,0.42,0.79,0.76,0.76,0.74,0.25,0.21
19:00 - 20:00,0.56,0.81,0.74,0.79,0.86,0.23,0.25
20:00 - 21:00,0.69,1.04,0.46,0.72,0.74,0.37,0.37
21:00 - 22:00,0.76,0.83,1.0,0.9,1.13,0.65,0.3
22:00 - 23:00,1.39,1.02,0.79,1.13,1.11,0.58,0.23
23:00 - 00:00,1.04,1.44,1.18,1.09,1.04,0.46,0.56
