 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,0,1,0,0,0
01:00 - 02:00,2,0,1,0,1,1,0
02:00 - 03:00,2,0,0,1,1,1,1
03:00 - 04:00,3,1,0,3,5,0,0
04:00 - 05:00,1,7,1,2,0,0,2
05:00 - 06:00,1,4,2,1,3,1,1
06:00 - 07:00,3,3,3,2,0,0,2
07:00 - 08:00,3,3,6,0,2,1,1
08:00 - 09:00,3,2,4,3,4,0,0
09:00 - 10:00,2,3,2,2,5,0,1
10:00 - 11:00,7,3,1,1,6,3,1
11:00 - 12:00,3,2,1,0,4,1,0
12:00 - 13:00,0,1,2,0,2,1,0
13:00 - 14:00,2,4,2,1,4,1,0
14:00 - 15:00,4,1,0,1,0,3,1
15:00 - 16:00,4,3,2,2,2,0,1
16:00 - 17:00,2,2,3,3,1,1,1
17:00 - 18:00,0,1,0,3,0,0,0
18:00 - 19:00,1,2,2,3,1,3,5
19:00 - 20:00,2,4,2,2,3,1,2
20:00 - 21:00,0,1,1,1,1,0,1
21:00 - 22:00,0,1,0,2,2,0,4
22:00 - 23:00,0,0,1,1,1,2,0
23:00 - 00:00,0,1,2,0,0,0,1
