 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,0,0,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,0,0,0,0,0,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,0,0,0,1,1,0,0
05:00 - 06:00,4,1,2,5,0,0,0
06:00 - 07:00,15,21,12,10,13,0,0
07:00 - 08:00,29,23,29,18,19,0,0
08:00 - 09:00,44,26,14,35,13,0,0
09:00 - 10:00,24,25,21,15,17,0,0
10:00 - 11:00,39,20,32,16,18,0,0
11:00 - 12:00,22,19,26,23,22,1,0
12:00 - 13:00,22,18,18,48,21,0,1
13:00 - 14:00,13,22,16,27,18,0,0
14:00 - 15:00,12,13,10,5,7,0,0
15:00 - 16:00,7,8,6,5,7,0,0
16:00 - 17:00,0,2,5,2,1,0,0
17:00 - 18:00,0,3,14,0,0,0,0
18:00 - 19:00,0,4,3,0,1,0,0
19:00 - 20:00,0,3,2,0,0,0,2
20:00 - 21:00,5,0,2,0,0,0,0
21:00 - 22:00,1,0,1,1,0,0,0
22:00 - 23:00,0,2,0,2,0,0,0
23:00 - 00:00,0,0,0,0,0,0,0
