 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,3,6,8,1,0,0
01:00 - 02:00,5,13,8,6,5,2,1
02:00 - 03:00,8,7,4,5,6,1,0
03:00 - 04:00,8,6,9,7,7,1,2
04:00 - 05:00,7,7,4,9,5,2,0
05:00 - 06:00,12,18,17,14,3,1,2
06:00 - 07:00,16,22,32,12,15,1,2
07:00 - 08:00,26,19,27,31,24,1,2
08:00 - 09:00,46,38,27,36,41,2,2
09:00 - 10:00,31,21,19,30,60,2,0
10:00 - 11:00,27,16,25,26,42,0,0
11:00 - 12:00,34,36,10,20,38,0,0
12:00 - 13:00,25,31,33,40,45,0,1
13:00 - 14:00,33,60,38,44,41,0,1
14:00 - 15:00,57,46,53,50,50,0,1
15:00 - 16:00,53,36,49,43,44,1,1
16:00 - 17:00,39,43,32,33,17,0,4
17:00 - 18:00,39,28,33,50,28,2,0
18:00 - 19:00,47,37,42,37,27,4,0
19:00 - 20:00,40,34,31,38,22,1,1
20:00 - 21:00,47,29,18,29,15,1,0
21:00 - 22:00,12,19,13,7,6,0,0
22:00 - 23:00,8,4,13,5,7,0,1
23:00 - 00:00,1,5,1,1,1,0,1
