 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.26,0.2,0.1,0.0,0.1,0.05
01:00 - 02:00,0.15,0.05,0.15,0.0,0.0,0.0,0.1
02:00 - 03:00,0.0,0.1,0.05,0.1,0.05,0.2,0.1
03:00 - 04:00,0.05,0.05,0.2,0.0,0.1,0.0,0.0
04:00 - 05:00,0.15,0.1,0.05,0.05,0.1,0.05,0.2
05:00 - 06:00,0.05,0.0,0.1,0.1,0.0,0.31,0.97
06:00 - 07:00,0.1,0.05,0.61,0.1,0.15,0.31,0.2
07:00 - 08:00,0.26,0.1,0.15,0.31,0.15,0.15,0.1
08:00 - 09:00,4.71,0.15,0.2,0.05,0.15,0.15,0.05
09:00 - 10:00,0.0,0.0,0.0,0.05,0.05,0.0,0.0
10:00 - 11:00,0.0,0.05,0.0,0.1,0.05,0.05,0.0
11:00 - 12:00,0.15,0.0,0.0,0.0,0.0,0.05,0.05
12:00 - 13:00,0.0,0.0,0.0,0.0,0.0,0.2,0.05
13:00 - 14:00,0.0,0.0,0.05,0.1,0.0,0.05,0.0
14:00 - 15:00,0.1,0.05,0.67,0.05,0.0,0.05,34.25
15:00 - 16:00,0.0,0.05,0.15,0.0,0.05,0.05,12.24
16:00 - 17:00,0.15,0.1,1.33,0.2,0.1,0.0,0.0
17:00 - 18:00,0.0,0.2,0.15,0.1,0.1,0.05,0.1
18:00 - 19:00,0.1,0.2,0.1,0.05,0.05,0.0,0.0
19:00 - 20:00,0.15,0.1,0.0,0.1,0.1,0.0,0.05
20:00 - 21:00,0.05,0.2,0.05,0.05,0.0,0.0,0.0
21:00 - 22:00,0.2,0.05,0.15,0.1,0.0,0.0,31.85
22:00 - 23:00,0.36,0.2,0.0,0.2,0.36,0.0,0.2
23:00 - 00:00,0.15,0.26,0.2,0.05,0.15,0.0,0.0
