 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,9,56,62,75,66,76,7
01:00 - 02:00,12,44,26,38,39,32,10
02:00 - 03:00,14,20,15,15,19,15,3
03:00 - 04:00,13,9,9,9,12,6,15
04:00 - 05:00,16,16,7,18,15,13,4
05:00 - 06:00,9,17,19,15,35,5,2
06:00 - 07:00,15,11,17,8,36,8,9
07:00 - 08:00,13,14,12,10,14,5,4
08:00 - 09:00,10,9,3,5,10,3,6
09:00 - 10:00,4,4,2,3,5,2,0
10:00 - 11:00,5,7,5,3,4,0,1
11:00 - 12:00,4,4,4,4,2,2,0
12:00 - 13:00,3,4,2,2,4,0,1
13:00 - 14:00,3,6,7,6,9,1,2
14:00 - 15:00,4,8,12,11,7,1,0
15:00 - 16:00,19,17,20,20,16,6,1
16:00 - 17:00,26,26,21,34,26,2,1
17:00 - 18:00,71,53,50,53,56,6,4
18:00 - 19:00,63,54,73,82,73,8,6
19:00 - 20:00,56,50,44,52,59,4,6
20:00 - 21:00,85,44,44,54,67,11,12
21:00 - 22:00,77,54,73,58,73,8,6
22:00 - 23:00,62,58,43,75,95,7,14
23:00 - 00:00,46,57,41,59,60,13,15
