 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.54,2.43,1.89,0.54,1.62,2.43,0.27
01:00 - 02:00,0.27,2.43,1.89,0.54,1.08,1.08,0.0
02:00 - 03:00,0.0,1.35,3.23,0.54,1.08,0.54,0.27
03:00 - 04:00,0.54,1.35,1.08,0.0,0.81,0.81,0.27
04:00 - 05:00,1.08,0.27,0.0,0.81,0.81,0.27,0.27
05:00 - 06:00,0.0,0.81,0.27,0.0,0.0,0.0,0.27
06:00 - 07:00,0.54,0.27,0.27,0.54,0.27,0.0,0.0
07:00 - 08:00,0.27,0.54,0.27,0.27,0.0,0.27,0.0
08:00 - 09:00,0.0,1.08,0.27,0.81,0.54,0.27,0.0
09:00 - 10:00,0.0,0.0,0.54,0.0,0.54,0.0,0.0
10:00 - 11:00,0.0,0.27,0.0,0.27,0.27,0.54,0.0
11:00 - 12:00,0.0,0.0,0.54,0.0,0.0,0.0,0.0
12:00 - 13:00,0.0,0.0,0.27,0.0,0.27,0.0,0.27
13:00 - 14:00,0.0,0.27,0.0,0.0,0.0,0.0,0.0
14:00 - 15:00,0.27,0.27,0.81,0.0,0.27,0.0,0.0
15:00 - 16:00,0.27,0.27,0.27,0.27,0.0,0.0,0.0
16:00 - 17:00,0.27,0.54,0.81,0.54,1.08,0.0,0.54
17:00 - 18:00,0.81,0.54,0.54,0.27,1.08,0.54,0.0
18:00 - 19:00,0.54,1.35,0.81,0.27,0.54,0.27,0.0
19:00 - 20:00,0.81,1.62,2.16,0.27,1.62,0.0,0.0
20:00 - 21:00,0.54,2.16,1.08,0.81,0.54,0.0,0.27
21:00 - 22:00,1.62,2.16,2.16,1.89,1.89,0.0,0.27
22:00 - 23:00,0.81,1.89,1.62,1.62,1.35,0.54,0.81
23:00 - 00:00,2.96,1.35,2.7,1.35,1.89,0.27,0.81
