 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.37,0.73,0.57,0.57,0.39,0.07,0.0
01:00 - 02:00,0.4,0.24,0.13,0.17,0.24,0.06,0.0
02:00 - 03:00,0.11,0.26,0.31,0.24,0.24,0.13,0.0
03:00 - 04:00,0.31,0.35,0.29,0.24,0.22,0.04,0.0
04:00 - 05:00,0.39,0.31,0.31,0.42,0.4,0.0,0.0
05:00 - 06:00,0.46,0.42,0.2,0.31,0.22,0.0,0.04
06:00 - 07:00,0.5,0.42,0.29,0.39,0.46,0.0,0.04
07:00 - 08:00,0.55,0.44,0.46,0.66,0.55,0.07,0.06
08:00 - 09:00,0.9,1.1,1.28,1.14,1.1,0.13,0.06
09:00 - 10:00,1.27,1.83,1.36,1.41,1.58,0.13,0.11
10:00 - 11:00,1.61,2.09,2.37,2.2,1.82,0.13,0.13
11:00 - 12:00,1.34,1.8,2.27,2.04,1.5,0.11,0.07
12:00 - 13:00,1.27,1.58,1.71,1.47,1.14,0.04,0.09
13:00 - 14:00,1.56,1.45,1.74,1.6,1.08,0.13,0.09
14:00 - 15:00,1.5,1.47,1.69,1.27,1.3,0.09,0.13
15:00 - 16:00,1.56,1.89,1.61,1.49,1.28,0.09,0.11
16:00 - 17:00,1.76,1.49,1.45,1.19,1.14,0.26,0.18
17:00 - 18:00,1.03,1.1,0.95,0.92,0.77,0.02,0.04
18:00 - 19:00,0.48,0.5,0.55,0.51,0.29,0.02,0.13
19:00 - 20:00,0.44,0.4,0.51,0.28,0.22,0.06,0.04
20:00 - 21:00,0.33,0.31,0.26,0.18,0.22,0.07,0.15
21:00 - 22:00,0.37,0.35,0.31,0.29,0.13,0.07,0.13
22:00 - 23:00,0.24,0.24,0.13,0.26,0.02,0.07,0.06
23:00 - 00:00,0.22,0.13,0.22,0.09,0.04,0.02,0.09
