 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,2,1,2,1,0,0
01:00 - 02:00,1,4,5,4,2,1,0
02:00 - 03:00,3,2,5,5,6,0,0
03:00 - 04:00,7,7,7,10,9,0,1
04:00 - 05:00,4,10,6,11,5,0,1
05:00 - 06:00,5,8,12,4,11,0,1
06:00 - 07:00,3,3,9,5,3,2,0
07:00 - 08:00,7,13,13,8,10,2,0
08:00 - 09:00,4,10,15,11,8,1,2
09:00 - 10:00,10,12,10,5,8,1,1
10:00 - 11:00,10,14,18,14,12,1,5
11:00 - 12:00,6,8,6,9,9,3,2
12:00 - 13:00,4,9,7,4,6,1,4
13:00 - 14:00,6,5,4,2,8,1,2
14:00 - 15:00,4,2,3,6,3,1,0
15:00 - 16:00,10,3,6,5,8,0,1
16:00 - 17:00,4,5,5,6,6,1,1
17:00 - 18:00,6,5,4,3,6,2,2
18:00 - 19:00,5,4,7,5,4,0,5
19:00 - 20:00,1,4,3,4,1,1,1
20:00 - 21:00,3,2,0,3,1,2,2
21:00 - 22:00,1,2,2,4,0,0,4
22:00 - 23:00,1,1,4,4,2,2,0
23:00 - 00:00,1,3,2,1,0,0,1
