 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.06,0.89,0.77,0.77,1.3,1.3,0.0
01:00 - 02:00,0.24,0.53,0.53,0.71,0.24,0.77,0.06
02:00 - 03:00,0.06,0.47,0.47,0.18,0.24,0.53,0.0
03:00 - 04:00,0.12,0.65,0.47,0.47,0.53,0.41,0.0
04:00 - 05:00,0.24,0.36,0.41,0.59,0.71,0.47,0.06
05:00 - 06:00,0.3,0.12,0.71,0.59,0.53,0.3,0.24
06:00 - 07:00,0.12,0.36,0.95,0.47,0.3,0.41,0.12
07:00 - 08:00,0.3,0.41,0.3,0.41,0.77,0.3,0.18
08:00 - 09:00,0.59,0.41,0.53,0.12,0.65,0.3,0.0
09:00 - 10:00,0.65,0.59,0.77,0.3,0.65,0.18,0.18
10:00 - 11:00,0.71,0.95,0.53,0.89,0.95,0.41,0.36
11:00 - 12:00,0.59,0.59,1.42,1.07,0.59,0.41,0.18
12:00 - 13:00,0.59,0.53,0.77,0.65,0.41,0.24,0.3
13:00 - 14:00,0.71,1.48,1.6,1.01,0.41,0.18,0.18
14:00 - 15:00,0.71,0.71,0.41,0.95,0.65,0.3,0.06
15:00 - 16:00,1.3,0.95,0.77,0.77,0.59,0.3,0.0
16:00 - 17:00,1.42,1.24,1.24,1.24,0.77,0.0,0.12
17:00 - 18:00,0.95,1.6,1.18,1.6,1.24,0.0,0.06
18:00 - 19:00,1.24,1.54,1.07,1.07,0.89,0.06,0.12
19:00 - 20:00,0.59,1.3,0.47,1.24,0.71,0.0,0.0
20:00 - 21:00,0.89,1.24,0.59,0.77,0.36,0.12,0.12
21:00 - 22:00,1.24,1.24,0.71,0.77,1.01,0.18,0.06
22:00 - 23:00,0.53,0.95,0.83,1.48,1.12,0.24,0.3
23:00 - 00:00,0.89,1.72,0.89,1.01,0.83,0.06,0.06
