 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,12,14,14,15,8,5
01:00 - 02:00,0,10,12,15,8,6,1
02:00 - 03:00,2,6,16,13,6,9,5
03:00 - 04:00,6,10,20,7,13,19,3
04:00 - 05:00,3,17,8,7,5,7,4
05:00 - 06:00,2,7,11,7,11,5,5
06:00 - 07:00,1,10,14,11,10,8,3
07:00 - 08:00,0,7,7,4,4,9,4
08:00 - 09:00,2,4,5,6,1,5,2
09:00 - 10:00,0,4,8,12,9,7,2
10:00 - 11:00,4,10,4,8,13,12,4
11:00 - 12:00,9,13,16,13,18,9,5
12:00 - 13:00,7,13,11,12,6,2,7
13:00 - 14:00,7,18,14,13,13,7,5
14:00 - 15:00,3,12,8,18,13,9,10
15:00 - 16:00,2,7,8,18,4,4,5
16:00 - 17:00,4,3,8,5,6,4,4
17:00 - 18:00,1,3,2,4,1,1,1
18:00 - 19:00,3,5,0,1,1,0,2
19:00 - 20:00,2,4,6,3,0,0,0
20:00 - 21:00,4,5,1,4,0,0,0
21:00 - 22:00,4,1,0,0,5,1,0
22:00 - 23:00,6,10,6,6,3,0,0
23:00 - 00:00,6,9,9,11,4,1,0
