 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,13,33,33,34,33,15,14
01:00 - 02:00,27,29,30,33,20,21,7
02:00 - 03:00,42,36,48,49,45,11,10
03:00 - 04:00,53,48,35,25,35,12,7
04:00 - 05:00,36,39,28,24,35,8,6
05:00 - 06:00,22,23,33,21,33,10,7
06:00 - 07:00,22,22,34,24,25,13,11
07:00 - 08:00,42,31,49,32,41,7,4
08:00 - 09:00,53,57,66,49,40,10,8
09:00 - 10:00,45,51,67,46,37,11,11
10:00 - 11:00,40,41,40,53,33,14,14
11:00 - 12:00,58,46,62,50,39,32,23
12:00 - 13:00,72,71,66,81,55,20,23
13:00 - 14:00,137,127,100,103,113,29,34
14:00 - 15:00,137,157,158,194,136,22,29
15:00 - 16:00,167,202,198,211,178,27,23
16:00 - 17:00,112,128,139,151,112,24,31
17:00 - 18:00,107,110,105,102,132,23,27
18:00 - 19:00,149,126,176,139,124,24,14
19:00 - 20:00,142,136,161,121,127,25,25
20:00 - 21:00,130,116,149,127,89,21,21
21:00 - 22:00,82,90,100,105,90,17,14
22:00 - 23:00,71,64,80,44,39,5,19
23:00 - 00:00,33,38,34,47,26,9,14
