 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.03,0.1,0.21,0.27,0.03,0.0,0.0
01:00 - 02:00,0.17,0.45,0.27,0.21,0.17,0.07,0.03
02:00 - 03:00,0.27,0.24,0.14,0.17,0.21,0.03,0.0
03:00 - 04:00,0.27,0.21,0.31,0.24,0.24,0.03,0.07
04:00 - 05:00,0.24,0.24,0.14,0.31,0.17,0.07,0.0
05:00 - 06:00,0.41,0.62,0.58,0.48,0.1,0.03,0.07
06:00 - 07:00,0.55,0.75,1.1,0.41,0.51,0.03,0.07
07:00 - 08:00,0.89,0.65,0.92,1.06,0.82,0.03,0.07
08:00 - 09:00,1.58,1.3,0.92,1.23,1.4,0.07,0.07
09:00 - 10:00,1.06,0.72,0.65,1.03,2.06,0.07,0.0
10:00 - 11:00,0.92,0.55,0.86,0.89,1.44,0.0,0.0
11:00 - 12:00,1.16,1.23,0.34,0.69,1.3,0.0,0.0
12:00 - 13:00,0.86,1.06,1.13,1.37,1.54,0.0,0.03
13:00 - 14:00,1.13,2.06,1.3,1.51,1.4,0.0,0.03
14:00 - 15:00,1.95,1.58,1.82,1.71,1.71,0.0,0.03
15:00 - 16:00,1.82,1.23,1.68,1.47,1.51,0.03,0.03
16:00 - 17:00,1.34,1.47,1.1,1.13,0.58,0.0,0.14
17:00 - 18:00,1.34,0.96,1.13,1.71,0.96,0.07,0.0
18:00 - 19:00,1.61,1.27,1.44,1.27,0.92,0.14,0.0
19:00 - 20:00,1.37,1.16,1.06,1.3,0.75,0.03,0.03
20:00 - 21:00,1.61,0.99,0.62,0.99,0.51,0.03,0.0
21:00 - 22:00,0.41,0.65,0.45,0.24,0.21,0.0,0.0
22:00 - 23:00,0.27,0.14,0.45,0.17,0.24,0.0,0.03
23:00 - 00:00,0.03,0.17,0.03,0.03,0.03,0.0,0.03
