 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.11,0.55,1.1,0.77,1.86,0.44,0.0
01:00 - 02:00,0.0,0.11,0.33,0.66,0.11,0.0,0.0
02:00 - 03:00,0.33,0.22,0.44,1.53,0.33,0.22,0.11
03:00 - 04:00,0.22,0.11,0.11,0.22,0.0,0.0,0.0
04:00 - 05:00,0.33,0.0,0.33,0.33,0.22,0.0,0.0
05:00 - 06:00,0.0,0.0,0.33,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.11,0.88,0.0,0.44,0.0,0.0
07:00 - 08:00,0.11,0.11,0.0,0.0,0.11,0.0,0.0
08:00 - 09:00,0.0,0.0,0.11,0.0,0.11,0.0,0.0
09:00 - 10:00,0.11,0.0,0.22,0.0,0.11,0.0,0.0
10:00 - 11:00,0.0,0.22,0.11,0.0,0.0,0.0,0.33
11:00 - 12:00,0.22,0.0,0.11,0.0,0.0,0.11,0.0
12:00 - 13:00,0.11,0.22,0.22,0.44,0.11,0.0,0.0
13:00 - 14:00,0.33,0.0,0.66,0.66,0.55,0.0,0.0
14:00 - 15:00,1.1,1.1,0.44,0.22,0.55,0.0,0.55
15:00 - 16:00,1.64,1.64,0.22,0.66,0.33,1.97,0.0
16:00 - 17:00,1.64,1.97,0.88,1.31,0.99,0.11,0.44
17:00 - 18:00,3.61,1.42,1.64,1.75,1.42,0.44,0.0
18:00 - 19:00,1.1,1.1,1.2,0.77,1.2,0.11,0.33
19:00 - 20:00,0.44,1.2,1.53,0.99,1.42,0.11,0.44
20:00 - 21:00,2.96,5.04,2.96,1.1,1.42,0.22,0.0
21:00 - 22:00,0.99,4.16,3.18,0.88,1.1,0.11,1.31
22:00 - 23:00,0.99,3.4,0.44,1.86,2.96,0.0,0.0
23:00 - 00:00,1.1,1.64,2.52,0.55,0.88,0.11,0.0
