 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,1,0,0,1,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,0,0,2,0,0,0,0
03:00 - 04:00,2,0,3,1,0,0,0
04:00 - 05:00,1,4,1,2,0,2,0
05:00 - 06:00,0,0,2,2,0,0,0
06:00 - 07:00,0,1,6,1,6,0,0
07:00 - 08:00,3,6,8,4,0,0,0
08:00 - 09:00,17,6,10,11,2,0,0
09:00 - 10:00,16,21,17,10,24,0,0
10:00 - 11:00,17,9,9,28,23,1,0
11:00 - 12:00,10,7,14,18,14,0,0
12:00 - 13:00,2,14,15,2,3,0,0
13:00 - 14:00,4,12,12,13,5,0,0
14:00 - 15:00,19,15,6,18,13,0,0
15:00 - 16:00,15,17,20,34,5,0,0
16:00 - 17:00,19,13,21,14,8,0,0
17:00 - 18:00,11,13,14,13,6,0,0
18:00 - 19:00,6,1,7,16,2,0,0
19:00 - 20:00,17,11,1,3,1,0,0
20:00 - 21:00,0,13,3,10,12,0,0
21:00 - 22:00,1,0,4,4,1,0,0
22:00 - 23:00,0,3,7,4,0,0,0
23:00 - 00:00,0,3,1,0,0,0,0
