 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.22,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.44,0.0,0.22,0.0
02:00 - 03:00,0.0,0.0,1.09,0.22,0.22,0.0,0.0
03:00 - 04:00,0.0,0.22,0.0,0.0,0.22,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.22,0.0,0.0,0.0
06:00 - 07:00,0.0,0.22,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.0,0.0,0.22,0.0,0.0,0.0
08:00 - 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:00 - 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 - 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00 - 12:00,0.0,0.22,0.0,0.66,0.0,0.0,0.0
12:00 - 13:00,0.22,0.22,0.44,0.22,0.0,0.0,0.0
13:00 - 14:00,0.66,1.31,3.06,0.22,0.0,0.0,0.22
14:00 - 15:00,1.09,1.53,1.75,3.71,0.87,0.0,0.0
15:00 - 16:00,2.62,0.22,1.09,1.09,1.31,0.0,0.0
16:00 - 17:00,4.15,2.4,3.49,1.09,0.87,0.0,0.0
17:00 - 18:00,2.4,1.75,1.97,1.09,0.66,0.0,0.22
18:00 - 19:00,2.62,5.02,1.75,1.09,1.09,0.22,0.22
19:00 - 20:00,0.66,2.84,3.93,1.97,1.09,0.44,0.0
20:00 - 21:00,1.09,5.24,3.28,2.4,1.09,0.0,0.0
21:00 - 22:00,1.75,2.62,1.31,2.18,1.31,0.0,0.0
22:00 - 23:00,2.4,1.09,0.87,2.4,0.0,0.22,0.0
23:00 - 00:00,0.22,0.66,0.22,0.44,0.0,0.0,0.0
