 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.08,0.08,0.32,0.32,0.08,0.08
01:00 - 02:00,0.08,0.0,0.16,0.0,0.0,0.16,0.08
02:00 - 03:00,0.0,0.16,0.0,0.0,0.16,0.0,0.0
03:00 - 04:00,0.0,0.0,0.16,0.0,0.24,0.0,0.0
04:00 - 05:00,0.08,0.0,0.16,0.0,0.08,0.0,0.0
05:00 - 06:00,0.08,0.0,0.16,0.0,0.08,0.0,0.08
06:00 - 07:00,0.08,0.08,0.16,0.08,0.0,0.0,0.16
07:00 - 08:00,0.08,0.4,0.24,0.49,0.08,0.0,0.0
08:00 - 09:00,0.81,0.4,0.4,0.65,0.24,0.0,0.0
09:00 - 10:00,0.73,0.89,0.89,1.38,0.49,0.08,0.0
10:00 - 11:00,0.73,0.73,16.26,0.81,0.73,0.0,0.0
11:00 - 12:00,1.13,0.81,2.18,0.89,1.29,0.08,0.0
12:00 - 13:00,0.81,0.49,0.89,1.21,1.46,0.32,0.08
13:00 - 14:00,1.29,1.29,0.73,1.46,2.27,0.0,0.08
14:00 - 15:00,1.7,1.78,1.62,1.54,1.05,0.24,0.08
15:00 - 16:00,1.46,2.35,1.13,2.1,1.38,0.08,0.08
16:00 - 17:00,0.73,1.94,1.05,1.29,1.13,0.0,0.0
17:00 - 18:00,1.05,1.38,0.97,0.81,1.7,0.08,0.16
18:00 - 19:00,0.57,0.32,1.86,0.97,1.05,0.0,0.08
19:00 - 20:00,0.4,0.4,1.38,0.4,0.57,0.0,0.16
20:00 - 21:00,0.57,0.57,0.49,0.57,0.73,0.0,0.08
21:00 - 22:00,0.49,0.89,0.81,0.97,0.73,0.0,0.0
22:00 - 23:00,0.4,0.24,1.13,0.65,0.4,0.08,0.0
23:00 - 00:00,0.24,0.57,1.05,1.13,0.4,0.0,0.0
