 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.65,0.99,0.68,0.55,0.75,0.14
01:00 - 02:00,0.27,1.06,0.89,0.95,1.12,0.68,0.03
02:00 - 03:00,0.65,0.68,0.48,0.68,0.27,0.58,0.03
03:00 - 04:00,0.37,0.78,0.78,0.41,0.58,0.31,0.07
04:00 - 05:00,0.41,0.99,1.06,0.99,0.82,0.31,0.14
05:00 - 06:00,1.23,1.47,1.3,1.43,1.06,0.27,0.2
06:00 - 07:00,0.99,1.67,1.7,0.99,1.06,0.14,0.2
07:00 - 08:00,0.65,1.12,0.82,0.89,0.48,0.2,0.07
08:00 - 09:00,0.65,0.61,0.65,0.68,0.51,0.17,0.03
09:00 - 10:00,1.16,1.19,1.12,0.99,0.92,0.07,0.31
10:00 - 11:00,0.68,0.55,0.51,1.06,0.72,0.1,0.1
11:00 - 12:00,0.82,0.48,0.72,0.55,0.37,0.1,0.07
12:00 - 13:00,1.06,0.85,0.51,0.68,0.65,0.27,0.07
13:00 - 14:00,1.09,0.72,0.78,0.72,0.65,0.17,0.0
14:00 - 15:00,1.3,0.78,0.72,0.51,0.72,0.44,0.1
15:00 - 16:00,0.68,0.44,0.44,0.61,1.09,0.0,0.0
16:00 - 17:00,0.61,0.99,0.75,0.44,0.2,0.17,0.03
17:00 - 18:00,0.61,0.85,0.85,1.06,0.75,0.27,0.2
18:00 - 19:00,0.48,0.65,0.51,0.92,1.09,0.03,0.24
19:00 - 20:00,0.65,0.58,0.99,0.51,0.78,0.1,0.1
20:00 - 21:00,0.48,0.95,0.61,0.44,0.34,0.07,0.0
21:00 - 22:00,0.68,0.48,0.75,0.41,0.61,0.34,0.0
22:00 - 23:00,1.02,0.68,0.68,0.92,0.78,0.14,0.37
23:00 - 00:00,0.55,0.58,1.06,0.44,0.82,0.24,0.1
